Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources
285,Mobile Suit Gundam: Char's Counterattack,1988,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi
286,Monty Python's The Meaning of Life,1983,,Musical,Featured on LB Musical list.,,LB Musical
287,Moral,1982,,Drama,Featured on LB Underseen list.,,LB Underseen
288,Mr. Vampire,1985,,Horror,Featured on LB Horror list.,,LB Horror
289,Mur Murs,1981,,Documentary,Featured on LB Documentary list.,,LB Documentary
290,My Dinner with Andre,1981,Louis Malle,Drama,Two friends share a long dinner conversation that ranges from profound philosophical reflections to deeply personal confessions about life and art.,One of the most influential conversational films ever made; widely parodied and referenced; Independent cinema landmark,National Film Registry consideration
291,Nayakan,1987,,Drama,Featured on LB Underseen list.,,LB Underseen
292,Neo Tokyo,1987,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi
293,Night on the Galactic Railroad,1985,,Animation,Featured on LB Animated list.,,LB Animated
294,Nostos: The Return,1989,,Drama,Featured on LB Underseen list.,,LB Underseen
295,"O-Bi, O-Ba: The End of Civilization",1985,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi
296,On the Silver Globe,1988,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi
297,Opera,1987,,Horror,Featured on LB Horror list.,,LB Horror
298,Patlabor: The Movie,1989,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi
299,Peking Opera Blues,1986,,Action,Featured on LB Action list.,,LB Action
300,Phenomena,1985,,Horror,Featured on LB Horror list.,,LB Horror
301,Poison for the Fairies,1986,,Horror,Featured on LB Horror list.,,LB Horror
302,Police Story,1985,,Action,Featured on LB Action list.,,LB Action
303,Possession,1981,,Horror,Featured on LB Horror list.,,LB Horror
304,Prince: Sign 'o' the Times,1987,,Documentary,Featured on LB Documentary list.,,LB Documentary
305,Roots,1987,,Drama,Featured on LB Underseen list.,,LB Underseen
306,Rouge,1987,,Mystery/Thriller,Featured on LB Mystery list.,,LB Mystery
307,Royal Space Force - The Wings of Honneamise,1987,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi
308,Running on Empty,1988,,Crime,Featured on LB Crime list.,,LB Crime
309,Santa Sangre,1989,,Horror,Featured on LB Horror list.,,LB Horror
310,Sherman's March,1985,,Documentary,Featured on LB Documentary list.,,LB Documentary
311,Space Runaway Ideon: Be Invoked,1982,,Drama,Featured on LB Underseen list.,,LB Underseen
312,Star Trek IV: The Voyage Home,1986,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi
313,Streetwise,1984,,Documentary,Featured on LB Documentary list.,,LB Documentary
314,Style Wars,1983,,Documentary,Featured on LB Documentary list.,,LB Documentary
315,"Tangos, the Exile of Gardel",1985,,Musical,Featured on LB Musical list.,,LB Musical
316,Tenebre,1982,,Horror,Featured on LB Horror list.,,LB Horror
317,Tetsuo: The Iron Man,1989,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi
318,The 4th Man,1983,,Mystery/Thriller,Featured on LB Mystery list.,,LB Mystery
319,The 8 Diagram Pole Fighter,1984,,Action,Featured on LB Action list.,,LB Action
320,The Big Red One,1980,,War,Featured on LB War list.,,LB War
321,The Blob,1988,,Horror,Featured on LB Horror list.,,LB Horror
322,The Boxer's Omen,1983,,Horror,Featured on LB Horror list.,,LB Horror
323,The Dark Crystal,1982,Jim Henson and Frank Oz,Fantasy,A young Gelfling embarks on a quest to restore a powerful crystal and heal his world in this ambitious all-puppet dark fantasy.,Jim Henson's most ambitious puppet film; Saturn Award nom; cult classic; groundbreaking creature design,Saturn Awards
324,The Emperor's Naked Army Marches On,1987,,Documentary,Featured on LB Documentary list.,,LB Documentary
325,The Fox and the Hound,1981,,Musical,Featured on LB Musical list.,,LB Musical
326,The Great Muppet Caper,1981,,Musical,Featured on LB Musical list.,,LB Musical
327,The Hidden,1987,,Horror,Featured on LB Horror list.,,LB Horror
328,The Hitcher,1986,,Horror,Featured on LB Horror list.,,LB Horror
329,The King and the Mockingbird,1980,,Animation,Featured on LB Animated list.,,LB Animated
330,The Last Metro,1980,,War,Featured on LB War list.,,LB War
331,The Last Unicorn,1982,,Musical,Featured on LB Musical list.,,LB Musical
332,The Legend of the Stardust Brothers,1985,,Musical,Featured on LB Musical list.,,LB Musical
333,The Lost Boys,1987,,Horror,Featured on LB Horror list.,,LB Horror
334,The Pied Piper,1986,,Animation,Featured on LB Animated list.,,LB Animated
335,The Plague Dogs,1982,,Animation,Featured on LB Animated list.,,LB Animated
336,The Return of the Living Dead,1985,,Horror,Featured on LB Horror list.,,LB Horror
337,The Secret of NIMH,1982,,Animation,Featured on LB Animated list.,,LB Animated
338,The Secret of the Third Planet,1981,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi
339,The Seventh Curse,1986,,Horror,Featured on LB Horror list.,,LB Horror
340,The Thin Blue Line,1988,Errol Morris,Documentary,A groundbreaking documentary reexamines the case of a man convicted of murdering a Dallas police officer and ultimately helps overturn his conviction.,National Film Registry; NY Film Critics Best Documentary; revolutionized documentary filmmaking; freed an innocent man,National Film Registry; NY Film Critics
341,The Times of Harvey Milk,1984,,Documentary,Featured on LB Documentary list.,,LB Documentary
342,The War of the Worlds: Next Century,1981,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi
343,They Live,1988,John Carpenter,Sci-Fi,A drifter discovers sunglasses that reveal aliens have taken over Earth and control humanity through subliminal messages in media and advertising.,Cult classic; prophetic anti-consumerist satire; iconic put on the glasses and fight scenes,Cult cinema landmark
344,Time for Revenge,1981,,Crime,Featured on LB Crime list.,,LB Crime
345,Time Masters,1982,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi
346,To Live and Die in L.A.,1985,,Action,Featured on LB Action list.,,LB Action
347,Tongues Untied,1989,,Documentary,Featured on LB Documentary list.,,LB Documentary
348,Top Secret!,1984,,Musical,Featured on LB Musical list.,,LB Musical
349,True Stories,1986,,Musical,Featured on LB Musical list.,,LB Musical
350,Twenty Years Later,1984,,Documentary,Featured on LB Documentary list.,,LB Documentary
351,Urusei Yatsura: Beautiful Dreamer,1984,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi
352,Utopia,1983,,Drama,Featured on LB Underseen list.,,LB Underseen
353,Victor/Victoria,1982,,Musical,Featured on LB Musical list.,,LB Musical
354,Walker,1987,,Biography/Drama,Featured on LB Biographical list.,,LB Biographical
355,When the Wind Blows,1986,,War,Featured on LB War list.,,LB War
356,White Dog,1982,,Horror,Featured on LB Horror list.,,LB Horror
357,Who's Singin' Over There?,1980,,Musical,Featured on LB Musical list.,,LB Musical
358,Zigeunerweisen,1980,,Mystery/Thriller,Featured on LB Mystery list.,,LB Mystery
359,48 Hrs.,1982,Walter Hill,Action,A no-nonsense cop reluctantly teams up with a fast-talking convict to track down a pair of cop killers in 48 hours.,$78M domestic; created the buddy-cop genre; Eddie Murphy film debut; launched a template copied for decades,Box Office Mojo
360,A Better Tomorrow,1986,John Woo,Crime,Two brothers on opposite sides of the law are tested when the elder is imprisoned and his flamboyant criminal partner played by Chow Yun-fat seeks brutal revenge in this genre-defining Hong Kong action film.,Created the heroic bloodshed genre; Chow Yun-fat became an international icon; Hong Kong Film Awards Best Picture and Best Actor; enormous influence on world action cinema including Tarantino and Woo's own Hollywood career,Hong Kong Film Awards; BFI
361,A Christmas Story,1983,Bob Clark,Comedy,In 1940s Indiana a bespectacled boy desperately schemes to get a Red Ryder BB gun for Christmas while navigating bullies and family chaos.,National Film Registry; became the most beloved American Christmas film through annual TV marathons,National Film Registry
362,A Nightmare on Elm Street,1984,Wes Craven,Horror,Teenagers are stalked in their dreams by a horribly burned killer with razor-blade fingers who can kill them in their sleep.,$25M domestic on $1.8M budget; launched Freddy Krueger as horror icon; National Film Registry; Wes Craven career-defining,National Film Registry; Box Office Mojo
363,Airplane!,1980,Jim Abrahams and David Zucker and Jerry Zucker,Comedy,A traumatized former fighter pilot must land a commercial aircraft after the crew is incapacitated in this relentlessly hilarious disaster movie parody.,AFI Top 100 Laughs (#10); $83M domestic on $3.5M budget; revolutionized spoof comedy; National Film Registry,AFI; National Film Registry
364,An American Tail,1986,Don Bluth,Animation,A young Russian mouse emigrates to America in the 1880s and is separated from his family while searching for a land with no cats.,$47M domestic; Spielberg produced; Don Bluth's biggest hit; Somewhere Out There became a hit song; outgrossed Disney's release that year,Box Office Mojo
365,Back to the Future Part II,1989,Robert Zemeckis,Sci-Fi,Marty McFly travels to 2015 to prevent his son's arrest but inadvertently creates an alternate dystopian timeline he must race to correct.,$118M domestic; ambitious time-travel sequel; iconic hoverboard and self-lacing sneakers became cultural predictions,Box Office Mojo
366,Bill and Ted's Excellent Adventure,1989,Stephen Herek,Comedy,Two dopey teenage metalheads travel through time collecting historical figures for their high school history presentation to avoid flunking out.,$40M domestic; cult classic; Keanu Reeves breakout; iconic Excellent catchphrase; beloved 1980s comedy,Box Office Mojo
367,Blow Out,1981,Brian De Palma,Thriller,A movie sound effects technician accidentally records audio evidence of a political assassination and becomes a target himself.,Brian De Palma's finest thriller; John Travolta's best dramatic performance; deeply Hitchcockian; National Film Registry,National Film Registry
368,Caddyshack,1980,Harold Ramis,Comedy,Class warfare erupts at an exclusive golf club when a boorish new member clashes with the uptight establishment while a deranged groundskeeper battles a gopher.,AFI Top 100 Laughs; $39M domestic; one of the most quoted comedies of all time; launched Chevy Chase Bill Murray careers,AFI
369,Clan of the Cave Bear,1986,Michael Chapman,Drama,A Cro-Magnon girl is adopted by a Neanderthal clan and struggles to fit in while her advanced abilities threaten the tribe's traditions.,Controversial adaptation of Jean Auel's novel; Daryl Hannah; ambitious prehistoric drama,1980s literary adaptation
370,Clue,1985,Jonathan Lynn,Comedy,Six strangers are invited to a gothic mansion for a dinner party where murder ensues and everyone is a suspect in this farce with multiple endings.,Initially underperformed; became one of the most beloved cult comedies through home video; adapted from the board game,National Film Registry consideration
371,Come and See,1985,Elem Klimov,War,A Belarusian teenager's harrowing journey through Nazi-occupied countryside becomes a visceral descent into the absolute horror of total war.,BFI Sight & Sound poll; FIPRESCI Prize Moscow; widely considered the greatest war film ever made,BFI Sight & Sound; Moscow Film Festival
372,Conan the Barbarian,1982,John Milius,Fantasy,A young warrior enslaved as a child grows to become a mighty barbarian who seeks revenge against the sorcerer who destroyed his people.,$39M domestic; Arnold Schwarzenegger breakthrough; Basil Poledouris iconic score; redefined sword-and-sorcery cinema,Box Office Mojo
373,Evil Dead II,1987,Sam Raimi,Horror,Ash Williams returns to the cabin in the woods for a manic slapstick horror sequel that brilliantly blends Three Stooges comedy with demonic mayhem.,Cult classic; widely considered superior to the original; defined horror-comedy genre for decades to come,Empire Magazine; Fangoria
374,Fast Times at Ridgemont High,1982,Amy Heckerling,Comedy,A group of Southern California teenagers navigate high school romance employment and growing up in this candid ensemble comedy.,National Film Registry; launched careers of Sean Penn Jennifer Jason Leigh Judge Reinhold; defined 1980s teen comedy,National Film Registry
375,Ferris Buellers Day Off,1986,John Hughes,Comedy,A charming high school senior fakes illness to skip school and takes his best friend and girlfriend on an unforgettable day across Chicago.,National Film Registry; $70M domestic; one of the most celebrated comedies of the decade,National Film Registry; Box Office Mojo
376,First Blood,1982,Ted Kotcheff,Action,A traumatized Vietnam veteran is harassed by a small-town sheriff and unleashes his combat skills in a one-man war against local authorities.,$47M domestic; launched the Rambo franchise; surprisingly nuanced portrayal of PTSD for its era,Box Office Mojo
377,Gallipoli,1981,Peter Weir,War,Two young Australian sprinters enlist to fight in World War I and face the devastating futility of the Gallipoli campaign.,Australian Film Institute Best Film/Director; Peter Weir's international breakthrough; devastating anti-war vision,Australian Film Institute
378,Gremlins,1984,Joe Dante,Horror,A teenage boy receives an unusual pet that spawns small destructive monsters who terrorize a small town on Christmas Eve.,$148M domestic; led to creation of PG-13 rating; Spielberg-produced; perfect blend of comedy and horror,Box Office Mojo
379,Honey I Shrunk the Kids,1989,Joe Johnston,Sci-Fi,An inventor accidentally shrinks his children and the neighbors' kids to quarter-inch height and they must traverse the now-deadly backyard.,$130M domestic; $222M worldwide; Rick Moranis; launched Disney's live-action family franchise,Box Office Mojo
380,Koyaanisqatsi,1982,Godfrey Reggio,Documentary,A wordless visual poem juxtaposes images of nature and modern civilization set to Philip Glass's hypnotic minimalist score.,National Film Registry; one of the most influential experimental films; redefined non-narrative cinema,National Film Registry
381,Lethal Weapon,1987,Richard Donner,Action,A suicidal loose-cannon detective is paired with a cautious family man for a case that puts both their lives in danger and forges an unlikely friendship.,$65M domestic; launched one of the most successful buddy-cop franchises; defined the genre,Box Office Mojo; AFI
382,Look Whos Talking,1989,Amy Heckerling,Comedy,An unmarried woman's baby provides wisecracking narration as she navigates single motherhood and a budding romance with an unconventional cab driver.,$140M domestic; John Travolta comeback; Bruce Willis voice; Amy Heckerling crowd-pleaser; massive 1989 hit,Box Office Mojo
383,Manhunter,1986,Michael Mann,Thriller,A retired FBI profiler returns to duty to catch a serial killer and must consult the imprisoned Hannibal Lecktor to understand the murderer's mind.,First screen appearance of Hannibal Lecter; Michael Mann's neo-noir masterwork; cult classic that preceded Silence of the Lambs,Cult cinema; Michael Mann filmography
384,Near Dark,1987,Kathryn Bigelow,Horror,A young Oklahoma man is turned by a beautiful vampire and must ride with a nomadic clan of bloodsuckers through the American Southwest.,Kathryn Bigelow's breakthrough; cult classic that reimagined the vampire film as modern Western noir,National Film Registry consideration
385,Pee-wees Big Adventure,1985,Tim Burton,Comedy,Eccentric man-child Pee-wee Herman embarks on a cross-country odyssey to recover his stolen bicycle in Tim Burton's delightfully bizarre debut feature.,$40M domestic on $7M budget; launched Tim Burton's career; cult classic,Box Office Mojo
386,Pixote,1980,Hector Babenco,Drama,A ten-year-old boy escapes a brutal juvenile detention center in Sao Paulo and survives on the streets through petty crime and prostitution.,Silver Leopard at Locarno; NY Film Critics Best Foreign Film; one of the most devastating portrayals of childhood poverty in cinema,Locarno Film Festival; NY Film Critics
387,Predator,1987,John McTiernan,Action,An elite special forces team on a mission in Central America is hunted by a technologically advanced alien warrior in the jungle.,$59M domestic; one of the defining action films of the decade; launched a major franchise,Box Office Mojo
388,Pretty in Pink,1986,Howard Deutch,Romance,A working-class girl is torn between her quirky best friend and a wealthy classmate who asks her to prom in this John Hughes-penned class-conscious romance.,$40M domestic; John Hughes produced/written; Molly Ringwald/Andrew McCarthy/Jon Cryer; iconic prom dress scene,Box Office Mojo
389,Re-Animator,1985,Stuart Gordon,Horror,A medical student develops a serum that brings the dead back to life with grotesquely unpredictable results in this gleefully gory horror-comedy.,Cult classic; launched Stuart Gordon's career; one of the most celebrated horror-comedies of the decade,Fangoria; Empire Magazine
390,Reckless,1984,James Foley,Drama,A rebellious working-class teenager and a sheltered rich girl from opposite sides of the tracks embark on a dangerous romance.,James Foley feature debut; Aidan Quinn/Daryl Hannah; gritty 1980s working-class drama,1980s indie cinema
391,Risky Business,1983,Paul Brickman,Comedy,A suburban Chicago teenager turns his parents' house into a brothel while they're away in this sleek darkly comic satire of Reagan-era ambition.,$63M domestic; launched Tom Cruise to stardom; iconic Ray-Ban scene; National Film Registry consideration,Box Office Mojo
392,Roger and Me,1989,Michael Moore,Documentary,Michael Moore documents the devastating impact on Flint Michigan after General Motors closes its auto plants and lays off 30000 workers.,National Film Registry; launched Michael Moore's career; NY Film Critics Best Documentary; pioneered confrontational documentary style,National Film Registry; NY Film Critics
393,Romancing the Stone,1984,Robert Zemeckis,Adventure,A meek romance novelist teams up with a roguish adventurer to find a treasure in the Colombian jungle and rescue her kidnapped sister.,$76M domestic; launched Robert Zemeckis toward Back to the Future; Michael Douglas/Kathleen Turner chemistry,Box Office Mojo
394,Sans Soleil,1983,Chris Marker,Documentary,A mesmerizing essay film composed as letters from a fictional cameraman reflecting on memory time and human culture across Japan and Africa.,BFI Sight & Sound poll; considered one of the greatest essay films and documentaries ever made,BFI Sight & Sound
395,Say Anything...,1989,Cameron Crowe,Romance,An underachieving young man courts the class valedictorian in the summer after high school graduation in this pitch-perfect romantic comedy.,National Film Registry; iconic boombox scene; Cameron Crowe directorial debut; John Cusack defining role,National Film Registry
396,Scarface,1983,Brian De Palma,Crime,A Cuban refugee rises to become a powerful drug lord in 1980s Miami before his empire and psyche crumble under the weight of paranoia and excess.,Initially controversial; became one of the most influential crime films ever; massive cultural impact particularly in hip-hop,AFI; National Film Registry consideration
397,Shoah,1985,Claude Lanzmann,Documentary,A monumental nine-and-a-half-hour oral history of the Holocaust built entirely from contemporary interviews with survivors perpetrators and witnesses.,National Film Registry; considered the definitive cinematic document of the Holocaust; no archival footage used,National Film Registry; BFI Sight & Sound
398,Sid and Nancy,1986,Alex Cox,Drama,The doomed love story of Sex Pistols bassist Sid Vicious and his American girlfriend Nancy Spungen their descent into heroin addiction and tragedy.,National Society of Film Critics; Evening Standard Award; launched Gary Oldman's career,National Society of Film Critics
399,Sixteen Candles,1984,John Hughes,Comedy,A girl's sixteenth birthday is completely forgotten by her family on the day of her sister's wedding while she pines for the most popular boy in school.,John Hughes' directorial debut; launched Molly Ringwald as the quintessential 1980s teen; launched the Hughes teen cycle,National Film Registry consideration
400,Star Trek II: The Wrath of Khan,1982,Nicholas Meyer,Sci-Fi,Admiral Kirk faces his greatest nemesis Khan who has escaped exile and stolen a device capable of creating or destroying worlds.,$79M domestic; saved the Star Trek franchise; widely considered the best Trek film; death of Spock became iconic,Box Office Mojo; AFI
401,Stardust Memories,1980,Woody Allen,Comedy,A famous filmmaker attending a weekend retrospective is besieged by fans and critics while reflecting on his relationships and artistic purpose.,Controversial Allen self-examination; deeply personal Fellini-influenced comedy; divisive but brilliant,Cahiers du Cinema
402,Stop Making Sense,1984,Jonathan Demme,Documentary,Talking Heads perform a series of increasingly elaborate concert numbers in what is widely considered the greatest concert film ever made.,National Film Registry; unanimously praised as the definitive concert movie,National Film Registry
403,Stripes,1981,Ivan Reitman,Comedy,A slacker and his friend join the Army on a whim and cause hilarious chaos through basic training and an unauthorized European mission.,$85M domestic; Bill Murray at his improvisational best; launched the 1980s military comedy subgenre,Box Office Mojo
404,Superman II,1980,Richard Lester,Action,Superman faces three Kryptonian criminals who have escaped the Phantom Zone and conquered Earth while he has renounced his powers for love.,$108M domestic; widely considered superior to many superhero sequels; Terence Stamp as General Zod became iconic,Box Office Mojo
405,Tampopo,1985,Juzo Itami,Comedy,A truck driver helps a struggling ramen shop owner perfect her noodles in this joyous and inventive ramen western celebrating food and sensuality.,Cult classic; widely regarded as the greatest food comedy ever made; opened Japanese cinema to Western audiences,International critics consensus
406,Tango and Cash,1989,Andrei Konchalovsky,Action,Two rival LA cops are framed by a drug lord and must break out of prison together to clear their names and get revenge.,$63M domestic; peak Stallone/Russell buddy action; quintessential late-1980s action excess,Box Office Mojo
407,The Blues Brothers,1980,John Landis,Comedy,Two brothers reunite their R&B band on a mission from God to save the Catholic orphanage where they grew up from foreclosure.,$57M domestic; National Film Registry; legendary musical performances; one of the greatest comedy films,National Film Registry
408,The Bounty,1984,Roger Donaldson,Adventure,A revisionist account of the mutiny on the HMS Bounty emphasizing the complex relationship between Captain Bligh and Fletcher Christian.,Mel Gibson/Anthony Hopkins; Vangelis score; more historically accurate retelling of the famous mutiny,Historical drama
409,The Breakfast Club,1985,John Hughes,Drama,Five high school students from different cliques spend a Saturday in detention and discover they have more in common than they thought.,National Film Registry; AFI; became the defining teen film of the 1980s and a generational touchstone,National Film Registry; AFI
410,The Draughtsman's Contract,1982,Peter Greenaway,Mystery,A young draughtsman is commissioned to create drawings of a country house and becomes entangled in a web of seduction and conspiracy.,Launched Peter Greenaway's career internationally; BFI; seminal British art cinema of the 1980s,BFI
411,The Evil Dead,1981,Sam Raimi,Horror,Five friends travel to a remote cabin in the woods and unwittingly unleash demonic forces by playing a tape recording of ancient incantations.,Launched Sam Raimi's career; one of the most influential horror films; cult phenomenon; National Film Registry nomination,National Film Registry consideration; Empire Magazine
412,The Gods Must Be Crazy,1980,Jamie Uys,Comedy,A Bushman discovers a Coca-Cola bottle dropped from a plane and brings it to the end of the earth to return it to the gods.,South African/Botswanan production; massive worldwide hit; $30M domestic on tiny budget; unique cross-cultural comedy,Box Office Mojo
413,The Goonies,1985,Richard Donner,Adventure,A group of kids from a small Oregon town discover an old treasure map and set out on an underground adventure to save their homes from foreclosure.,$61M domestic; Spielberg produced; became one of the most beloved children's adventure films of all time,Box Office Mojo; National Film Registry consideration
414,The Land Before Time,1988,Don Bluth,Animation,A young dinosaur is orphaned and must journey to the Great Valley with four friends through a dangerous prehistoric landscape to find safety.,$48M domestic; Spielberg/Lucas produced; Don Bluth; beloved animated classic that launched 13 sequels,Box Office Mojo
415,The Mosquito Coast,1986,Peter Weir,Drama,A brilliant but obsessive inventor uproots his family to the jungles of Central America to build a utopian ice-making civilization far from modern corruption.,Harrison Ford dramatic showcase; Peter Weir direction; based on Paul Theroux novel; underrated 1980s drama,Peter Weir filmography
416,The NeverEnding Story,1984,Wolfgang Petersen,Fantasy,A lonely boy discovers a magical book that draws him into the fantasy world of Fantasia where he must save it from the encroaching Nothing.,$20M domestic; beloved children's classic; Wolfgang Petersen crossover from Das Boot; iconic theme song,Box Office Mojo
417,The Quiet Earth,1985,Geoff Murphy,Sci-Fi,A scientist wakes to find he may be the last person on Earth after an energy experiment goes wrong in this haunting New Zealand sci-fi parable.,New Zealand Film Awards; cult classic; one of the most atmospheric post-apocalyptic films of the decade,New Zealand Film Awards
418,The Road Warrior,1981,George Miller,Action,In a post-apocalyptic Australian wasteland a lone warrior helps a small community of settlers defend their oil refinery against marauding gangs.,National Film Registry; AFI; redefined post-apocalyptic cinema; one of the greatest action films ever made,National Film Registry; AFI
419,The Terminator,1984,James Cameron,Sci-Fi,A cyborg assassin is sent from the future to kill a woman whose unborn son will lead humanity's resistance against machine domination.,National Film Registry; launched James Cameron's career; $38M domestic on $6.4M budget; cultural phenomenon,National Film Registry; Box Office Mojo
420,The Thing,1982,John Carpenter,Horror,An Antarctic research team is terrorized by a shape-shifting alien organism that can perfectly imitate any living thing sowing lethal paranoia.,Initially a box office disappointment; later recognized as one of the greatest horror and sci-fi films ever made; National Film Registry consideration,BFI; Empire Magazine; National Film Registry
421,The Vanishing,1988,George Sluizer,Thriller,A Dutch man obsessively searches for his girlfriend who vanished without a trace at a French rest stop in this psychologically devastating thriller.,Considered one of the most frighteningly effective thrillers ever made; Dutch Film Festival Golden Calf,Dutch Film Festival; international critics consensus
422,The War of the Roses,1989,Danny DeVito,Comedy,A couple's bitter divorce escalates into a literally destructive battle over their shared dream house in this razor-sharp dark comedy.,$83M domestic; Michael Douglas/Kathleen Turner/Danny DeVito; savage satire of marriage and materialism,Box Office Mojo
423,Thief,1981,Michael Mann,Crime,A professional safe-cracker plans one last big heist before going straight but finds the criminal underworld won't let him go easily.,Michael Mann's feature debut; defined his neo-noir visual style; Tangerine Dream score; influenced decades of crime cinema,Cahiers du Cinema
424,This Is Spinal Tap,1984,Rob Reiner,Comedy,A documentary film crew follows a fictional British heavy metal band on a disastrous American tour in this pioneering mockumentary.,National Film Registry; Library of Congress; launched the mockumentary genre; one of the most quoted films of all time,National Film Registry; Library of Congress
425,Three Men and a Baby,1987,Leonard Nimoy,Comedy,Three bachelor roommates become unlikely guardians when a baby is left on their doorstep and must learn to care for her while dodging drug dealers.,$167M domestic; highest-grossing film of 1987; first film directed by Leonard Nimoy; Tom Selleck/Steve Guttenberg/Ted Danson,Box Office Mojo
426,Time Bandits,1981,Terry Gilliam,Fantasy,A young boy joins a group of renegade dwarves who have stolen a map of holes in the space-time fabric and pillage their way through history.,$36M domestic on $5M budget; cult classic; Gilliam's first major success; Python-adjacent brilliance,Box Office Mojo
427,Trading Places,1983,John Landis,Comedy,Two greedy commodities brokers swap the lives of a snobbish investor and a street hustler as a bet in this sharp social satire.,$90M domestic; AFI Laughs; one of Eddie Murphy's best performances; National Film Registry consideration,AFI; Box Office Mojo
428,Vision Quest,1985,Harold Becker,Drama,A high school wrestler becomes obsessed with challenging a state champion while falling for an older woman boarding at his house.,Matthew Modine/Linda Fiorentino; Madonna's Crazy for You on soundtrack; quintessential 1980s sports underdog story,1980s sports cinema
429,Withnail and I,1987,Bruce Robinson,Comedy,Two unemployed and dissolute actors escape their squalid Camden Town flat for a disastrous Lake District holiday using the cottage of the outrageously debauched Uncle Monty in this perfectly calibrated British tragicomedy.,BFI Top 100 British Films (No. 4); National Film Registry; one of the most quoted and beloved British films ever made; Richard E. Grant and Paul McGann deliver defining performances,BFI; National Film Registry; Empire Magazine
