Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
146,White Chicks,2004,Keenen Ivory Wayans,Comedy,Two Black FBI agents go undercover as white socialites to foil a kidnapping plot in this broad disguise comedy that became a massive cult favorite far beyond its initial reception.,MC 25 RT 15%; $113M on $37M; initially reviled; massive cultural afterlife especially online; became unironic fan favorite; Wayans brothers commitment,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,1,2026-04-02T08:29:50.724Z
147,Catwoman,2004,Pitof,Action/Fantasy,A shy graphic designer is resurrected with feline powers and battles a cosmetics mogul selling a toxic beauty product in one of the most notorious superhero disasters ever made.,MC 27 RT 9%; $82M on $100M; Berry accepted Razzie in person; Razzie Worst Picture; legendary flop; became camp classic; career damage,"Metacritic, Rotten Tomatoes, Box Office Mojo, Razzie Awards",,,,
148,Envy,2004,Barry Levinson,Comedy,A man becomes consumed with jealousy when his neighbor and best friend invents a product that makes dog poop disappear and becomes a millionaire overnight.,MC 25 RT 9%; $14M on $40M; Stiller and Black wasted; Levinsons nadir; shelved for two years before dump release; legendary misfire,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
149,Exorcist: The Beginning,2004,Renny Harlin,Horror,A young Father Merrin confronts demonic evil for the first time at an archaeological dig in postwar East Africa in this troubled prequel that replaced Paul Schraders version.,MC 22 RT 10%; $78M on $80M; replaced Schraders Dominion; studio interference legendary; Skarsgard leads; franchise diminishment,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
150,Twisted,2004,Philip Kaufman,Thriller/Crime,A newly promoted San Francisco homicide inspector discovers that murder victims are connected to her sexual history in this critically savaged but commercially adequate thriller.,MC 23 RT 3%; $40M on $50M; Judd vehicle; Kaufmans career low; near-historic critical toxicity; commercially marginal,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
151,Barbie as The Princess & the Pauper,2004,William Lau,Musical,"Two girls who are identical in looks but opposite in circumstance — Princess Anneliese, royal and educated but trapped by duty, and Erika, a pauper girl bound to work off an impossible debt as a seamstress — swap lives and discover that each possesses what the other has always longed for. When the villainous royal tutor Preminger schemes to take the throne by eliminating the princess, Erika must step in while Anneliese races to safety. One of the most beloved entries in the Barbie animated series, the film was praised for its original songs and its parallel story structure.",,LB Musical,,,,
152,Birth,2004,Jonathan Glazer,Mystery/Thriller,"Ten years after the death of her husband Sean, a recently engaged New York woman named Anna is confronted by a ten-year-old boy who calmly claims to be her dead husband reincarnated — and who knows details that cannot easily be explained. Jonathan Glazer's hypnotic, deliberately paced film explores the possibility of belief and the grief that leaves us structurally vulnerable to the impossible, building its discomfort from the prolonged, extraordinary close-up performances of Nicole Kidman and the boy. It is an unclassifiable, polarising, and unforgettable work.",,LB Mystery,,,,
153,Black Friday,2004,Anurag Kashyap,Crime,"A meticulously researched docudrama reconstructing the 1993 Bombay bombings — a series of thirteen coordinated explosions that killed over 250 people, orchestrated in reprisal for the communal violence of the preceding months. Anurag Kashyap's film follows the investigation headed by officer Rakesh Maria and the multiple interlocking conspirators and networks responsible for the attacks, told with a restrained, procedural exactness that refuses sensationalism. Completed in 2004, the film was suppressed by censors until 2007 because of ongoing legal proceedings arising from the bombings.",,LB Crime,,,,
154,Cutie Honey,2004,Hideaki Anno,Action,"A live-action adaptation of Go Nagai's manga, the film follows Honey Kisaragi, a sunny, bubbly young woman who is secretly an android with the power to transform into the superhero Cutie Honey, wielding elemental transformation abilities to fight the forces of Panther Claw. Hideaki Anno directs with pop-art exuberance, filling the frame with vivid graphic effects and deliberate artifice that capture the manga's unabashedly campy, fan-servicing energy. The film is a bold, candy-coloured love letter to the original material and to the spirit of 1970s shōnen manga aesthetics.",,LB Action,,,,
155,Days of Santiago,2004,Josué Méndez,Crime,"Santiago is a young Peruvian veteran who has recently returned to Lima after serving in a counter-insurgency operation in the jungle, and who cannot find a way to live in the ordinary civilian world: he has no marketable skills beyond violence, cannot relate to his family, and carries a trauma he has no language for. Josué Méndez's debut feature is a restrained, intensely observed portrait of the specific dislocation of a post-conflict soldier attempting to reintegrate into a society that has moved on and cannot see him. The film was Peru's submission for the Academy Award for Best Foreign Language Film.",,LB Crime,,,,
156,Dead Leaves,2004,Hiroyuki Imaishi,Sci-Fi,"Two amnesiac criminals, Pandy and Retro, wake up naked on Earth, immediately go on a destructive rampage, and are swiftly imprisoned on a maximum-security facility built on the ruins of the moon. Inside, they discover experiments being conducted on the inmates and a conspiracy involving the prison's true purpose. Hiroyuki Imaishi's 52-minute OVA is an explosion of maximalist, deliberately crude animation and relentless hyperkinetic action, shot through with scatological humour and designed as a pure celebration of transgression and aesthetic excess.",,LB Sci-Fi,,,,
157,Evolution of a Filipino Family,2004,Lav Diaz,Drama,"A sprawling, decade-spanning epic following a poor rural Filipino family from the late years of the Marcos dictatorship through the People Power Revolution and into the early 1990s, as the family's fortunes are shaped by poverty, illness, violence, political upheaval, and the quiet endurance of ordinary people in the face of historical catastrophe. Lav Diaz shot the film intermittently over ten years and the final cut runs over ten and a half hours, rendering it less a conventional film than a sustained act of witnessing. It is considered one of the foundational works of Philippine new cinema.",,LB Underseen,,,,
158,G.O.R.A.,2004,Ömer Faruk Sorak,Sci-Fi,"Arif, a loud, self-promoting Turkish carpet dealer and fraudulent alien artefact merchant, is abducted by a real extraterrestrial spacecraft and transported to the planet G.O.R.A., where he must navigate alien bureaucracy, imprisonment, and the schemes of a pompous alien commander while attempting to return home. Written by and starring Cem Yılmaz in a long-cherished passion project, the film is a Turkish science fiction comedy that parodies the conventions of the Hollywood blockbuster through the specific lens of Turkish social observation and Yılmaz's improvisational stand-up sensibility. It became one of the most commercially successful Turkish films ever made.",,LB Sci-Fi,,,,
159,Ghilli,2004,Dharani,Action,"A kindly young village man named Vijay witnesses a kidnapping and helps a spirited young woman named Trisha escape from the clutches of Muthupandi — a powerful local gangster who wants to force her into marriage. As Vijay becomes the gangster's target, the film escalates through elaborate action sequences and comedic misunderstandings towards a final confrontation. Vijay's performance as the good-natured but formidable hero made the Tamil action blockbuster one of the most commercially successful films in Kollywood history at the time of its release.",,LB Action,,,,
160,Innocent Voices,2004,Luis Mandoki,War,"Based on screenwriter Oscar Torres's own childhood in El Salvador during the civil war of the early 1980s, the film follows eleven-year-old Chava growing up in a village caught between government forces and the FMLN guerrillas, where boys his age are being conscripted into the army as child soldiers the moment they turn twelve. The film centres on the community of children trying simply to live — playing, falling in love, going to church — against the backdrop of violence that encroaches on every part of their existence. It was Mexico's submission for the Academy Award for Best Foreign Language Film.",,LB War,,,,
161,Pusher II,2004,Nicolas Winding Refn,Action,"The second film in Refn's Pusher trilogy follows Tonny, the shaven-headed, tattooed low-level drug runner who was beaten by Frank in the first film, and who is now released from prison into a world where his father — a major criminal patriarch — will still not respect him. When Tonny discovers he has an infant son by a woman who doesn't want him involved, his unexpected paternal feeling collides with the inescapable violence and humiliation of the criminal world he inhabits. The film is a character study in toxic masculinity and the particular desperation of men who have never been given recognition by their fathers.",,LB Action,,,,
162,Survive Style 5+,2004,Gen Sekiguchi,Mystery/Thriller,"Five absurdist storylines collide in stylish, hyper-kinetic fashion in contemporary Tokyo: a man keeps killing his wife and she keeps inexplicably coming back to life; an advertising executive experiences an existential crisis about the nature of his work; a hypnotist whose show goes wrong turns a salaryman's family into birds; a British hitman and his interpreter arrive for a job; and three young robbers encounter the supernatural. Music video director Gen Sekiguchi's debut feature is a formally dazzling, tonally unclassifiable cult film that refuses to resolve its contradictions and revels in pure style.",,LB Mystery,,,,
163,Swades,2004,Ashutosh Gowariker,Musical,"Mohan Bhargava, a successful NASA project manager, returns to rural India to bring back the village woman who raised him as a child, but finds himself unexpectedly confronted by the scale of poverty, caste discrimination, and lack of basic infrastructure in the villages around him — and by the question of whether a person of privilege can look away. Shah Rukh Khan delivers one of his most inward, controlled performances as a man slowly arriving at a sense of obligation he didn't expect to feel. Ashutosh Gowariker's follow-up to Lagaan is a quiet, earnest, and politically serious film about the meaning of belonging and responsibility.",,LB Musical,,,,
164,Tae Guk Gi: The Brotherhood of War,2004,Kang Je-gyu,War,"When the Korean War breaks out, two brothers — the devoted elder Jin-tae and the bookish younger Jin-seok — are forcibly conscripted together. To protect his younger brother from front-line combat, Jin-tae agrees to volunteer for the most dangerous missions in exchange for Jin-seok's discharge, becoming in the process a decorated war hero whose transformation under the brutality of war tears apart the bond between them. Kang Je-gyu's large-scale war epic was the most expensive Korean film ever made at the time and became one of the highest-grossing.",,LB War,,,,
165,The SpongeBob SquarePants Movie,2004,"Stephen Hillenburg, Mark Osborne",Animation,"When SpongeBob's dream of being named manager of the new Krabby Patty restaurant is dashed in favour of an incompetent rival, the Krabby Patty formula is stolen and King Neptune's crown ends up in Shell City — six days' journey away through the monster-filled Trenches of Darkness. SpongeBob and Patrick set off on a road trip to retrieve it, pursued by a hilariously incompetent hitman. Series creator Stephen Hillenburg co-directs the theatrical film with Mark Osborne, delivering an adventure that broadens Bikini Bottom's universe while preserving the anarchic energy of the original series.",,LB Animated,,,,
166,The Taste of Tea,2004,Katsuhito Ishii,Drama,"In the Japanese countryside, the idiosyncratic Haruno family goes about its various preoccupations: the father is a hypnotherapist; the mother has returned to her childhood dream of becoming an animator; the teenage son is desperate to tell a girl he likes her; the little sister is pursued everywhere by a giant version of herself; and the grandfather wanders the hills communing with nature. Katsuhito Ishii's gently surreal, enormously patient slice-of-life film accumulates its characters and their small concerns without urgency or melodrama, finding humour and beauty in the specific oddities of ordinary Japanese life.",,LB Underseen,,,,
167,The Weeping Meadow,2004,Theo Angelopoulos,Drama,"The first film in Theo Angelopoulos's unfinished Elegy of the Aegean trilogy spans fifty years of Greek history from 1919 — when Greek refugees flee revolutionary Russia — through civil war and political catastrophe, following a young woman named Eleni and the twin sons whose birth splits her life in two. Angelopoulos works at his characteristic majestic scale and pace, building tableaux of collective historical experience through extraordinary long takes and spatial compositions. The film was shown in competition at the 2004 Berlin International Film Festival.",,LB Underseen,,,,
168,The White Diamond,2004,Werner Herzog,Documentary,"British aeronautical scientist Graham Dorrington has spent years obsessed with a diamond-shaped helium airship he has designed to hover beneath the jungle canopy in Guyana — an obsession born partly of guilt over a fellow scientist killed in an earlier airship accident. Werner Herzog documents Dorrington's attempt to finally fly the craft above the Kaieteur Falls as both an adventurous engineering challenge and a meditation on the human compulsion to pursue difficult, impractical dreams regardless of cost. As always in Herzog's documentaries, the filmmaker's own philosophical curiosity becomes as much the subject as the ostensible topic.",,LB Documentary,,,,
169,Throw Down,2004,Johnnie To,Action,"In Hong Kong, three characters — a former judo champion turned dissolute bar owner, an ambitious young man who seeks him out as a master, and a singer searching for her missing composer — intersect in ways that gradually reveal a network of unspoken honour and obligation rooted in their shared connection to judo. Johnnie To's deliberately unhurried film dispenses almost entirely with conventional plot in favour of mood, performance, and the philosophy of martial arts as a way of being, explicitly dedicating and structuring the film as a tribute to Akira Kurosawa's debut feature Sanshiro Sugata.",,LB Action,,,,
170,Veer-Zaara,2004,Yash Chopra,Musical,"An Indian air force officer named Veer Pratap Singh and a Pakistani girl named Zaara Hayaat Khan fall deeply in love when fate brings them together, but the political realities of India and Pakistan make their relationship impossible. Their story is told twenty-two years later by a Pakistani lawyer trying to solve the mystery of an Indian man who has been imprisoned in Pakistan without explanation. Yash Chopra's lavish, unabashedly emotional cross-border romance — his final film as director — was a major commercial and critical success and became one of the most beloved Hindi films of the decade.",,LB Musical,,,,
171,Virumaandi,2004,Kamal Haasan,Drama,"Two people — a journalist and a condemned prisoner — each give conflicting accounts of a murder and the events leading to it, with the film presenting both narratives as equally plausible and neither as definitively true. At the centre of both accounts is Virumaandi, a passionate, impulsive man from a village near Madurai whose love for a woman and feud with an enemy set off a chain of events with fatal consequences. Kamal Haasan directs and stars in this formally inventive Tamil thriller that uses unreliable narration and dual perspective to create genuine ambiguity about guilt and innocence.",,LB Underseen,,,,
