Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
137,Bad Moms,2016,Jon Lucas/Scott Moore,Comedy,Three overworked mothers rebel against the impossible expectations of parenthood by embracing their wild sides in this raucous comedy that struck a cultural chord with exhausted parents everywhere.,RT 60 MC 60; $184M worldwide; Kunis Bell Hahn; parenting culture satire; surprise summer hit; female ensemble comedy; mom revolt; Hahn scene-stealer; franchise spawned; cultural moment,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
138,Wiener-Dog,2016,Todd Solondz,Comedy/Drama,A dachshund passes through the lives of several disconnected owners revealing the human comedy and cruelty each inflicts in Solondzs darkly funny episodic film.,RT 60 MC 60; Solondz anthology; Welcome to the Dollhouse connection; DeVito Gerwig; intermission sequence; Solondz misanthropy; dog as witness; four vignettes; deadpan cruelty,"Metacritic, Rotten Tomatoes",,,,
139,High-Rise,2016,Ben Wheatley,Sci-Fi/Drama,Residents of a luxury high-rise descend into violent class warfare as the buildings social hierarchy collapses in Wheatleys ambitious adaptation of J.G. Ballards dystopian novel.,RT 63 MC 56; Hiddleston Sienna Miller Luke Evans Irons; Ballard adaptation; class allegory; brutalist architecture; Wheatley ambitious; divisive; 1970s retro-futurism; societal collapse microcosm,"Metacritic, Rotten Tomatoes",,,,
140,Snowden,2016,Oliver Stone,Drama/Biography,Edward Snowdens journey from idealistic NSA contractor to the most wanted man in America as he leaks classified surveillance programs in Stones dramatization of the whistleblowers story.,RT 61 MC 58; Gordon-Levitt Woodley Leo; Stone political filmmaking; NSA surveillance; Snowden true story; post-Citizenfour dramatization; Stone late-period; whistleblower drama,"Metacritic, Rotten Tomatoes",,,,
141,War Dogs,2016,Todd Phillips,Comedy/Crime,Two young Miami arms dealers exploit a little-known government initiative to win military contracts in Phillips raucous true-story comedy about capitalist excess during the War on Terror.,RT 60 MC 56; Hill Teller; true story arms dealing; Phillips pre-Joker; War on Terror profiteering; Hill physical comedy; Scarface energy; American hustle culture,"Metacritic, Rotten Tomatoes",,1,,
142,Jason Bourne,2016,Paul Greengrass,Action/Thriller,Jason Bourne comes out of hiding when he discovers new revelations about his past and confronts a new generation of CIA operatives determined to silence him.,RT 56 MC 58; $415M worldwide; Damon Vikander Jones; Greengrass return; franchise continuation; Damon back; shaky cam signature; Athens Vegas set pieces; diminishing returns debate,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
143,Rules Don't Apply,2016,Warren Beatty,Comedy/Drama,A young actress and her driver navigate the eccentric orbit of Howard Hughes in 1950s Hollywood in Beattys long-gestating love letter to old Hollywood ambition and madness.,RT 55 MC 55; Beatty directing after 18 years; Collins Ehrenreich; Howard Hughes; 1950s Hollywood; Beatty passion project; old-school filmmaking; Ehrenreich charismatic; box office disappointment,"Metacritic, Rotten Tomatoes",,,,
144,Trespass Against Us,2016,Adam Smith,Crime/Drama,A man caught between loyalty to his domineering criminal father and his desire to build a better life for his own family in a lawless traveller community in Smiths gritty British crime drama.,RT 55 MC 51; Fassbender Gleeson; traveller community; British crime; father-son conflict; Cotswolds setting; Smith debut; Fassbender Gleeson chemistry; getaway car chases; class outsiders,"Metacritic, Rotten Tomatoes",,,,
145,The Accountant,2016,Gavin OConnor,Action/Thriller,A mathematics savant who works as a forensic accountant for criminal organizations is pursued by a Treasury agent while uncovering a dangerous corporate secret.,RT 52 MC 51; $155M worldwide; Affleck Kendrick Simmons Lithgow; autistic protagonist; action thriller; OConnor solid; Affleck against type; surprising box office legs; neurodivergent representation debate,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T15:45:41.061Z
146,X-Men: Apocalypse,2016,Bryan Singer,Action/Sci-Fi,The X-Men face an ancient all-powerful mutant who plans to cleanse the world in Singers uneven but visually ambitious continuation of the rebooted franchise timeline.,RT 47 MC 52; $544M worldwide; McAvoy Fassbender Lawrence; franchise fatigue; Quicksilver sequence highlight; younger X-Men introduced; Singer declining returns; Apocalypse design debate,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,2,2026-04-01T15:45:53.498Z
147,The Girl on the Train,2016,Tate Taylor,Thriller,A divorced alcoholic woman becomes entangled in a missing persons investigation that intertwines with her own traumatic past in Taylors adaptation of the bestselling psychological thriller.,RT 44 MC 48; $173M worldwide; Blunt Ferguson; Paula Hawkins adaptation; Gone Girl comparisons; unreliable narrator; suburban mystery; Blunt committed performance; publishing phenomenon adaptation,"Metacritic, Rotten Tomatoes, Box Office Mojo",,1,,
148,Batman v Superman: Dawn of Justice,2016,Zack Snyder,Action/Sci-Fi,Batman and Superman clash over ideological differences as a new threat emerges that forces them to reconcile their conflict in Snyders ambitious polarizing DC superhero epic.,RT 29 MC 44; $874M worldwide; Affleck Cavill Gadot; Wonder Woman introduction iconic; Martha controversy; Snyder divisive vision; Ultimate Edition reappraisal; DCEU foundation; Eisenberg Luthor,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,2,2026-04-01T15:45:47.140Z
149,A Silent Voice: The Movie,2016,,Drama,Featured on LB Top 500 list.,,LB Top 500,,,,
150,A Bride for Rip Van Winkle,2016,,Drama,Featured on 2010s Narrative list.,,2010s Narrative,,,,
151,A Date for Mad Mary,2016,,Romance,Featured on 2010s Romance list.,,2010s Romance,,,,
152,After the Storm,2016,,Comedy,Featured on 2010s Comedy list.,,2010s Comedy,,,,
153,Aligarh,2016,,Biography/Drama,Featured on LB Biographical list.,,LB Biographical,,,,
154,Bad Black,2016,,Action,Featured on LB Action list.,,LB Action,,,,
155,Big Fish & Begonia,2016,,Animation,Featured on 2010s Animated list.,,2010s Animated,,,,
156,Blue Jay,2016,,Romance,Featured on 2010s Romance list.,,2010s Romance,,,,
157,Brazilian Holocaust,2016,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
158,Clash,2016,,War,Featured on 2010s War list.,,2010s War,,,,
159,Dhuruvangal Pathinaaru,2016,,Mystery/Thriller,Featured on LB Mystery list.,,LB Mystery,,,,
160,Dou kyu sei – Classmates,2016,,Animation,Featured on LB Animated list.,,LB Animated,,,,
161,Ethel & Ernest,2016,,Biography/Drama,Featured on LB Biographical list.,,LB Biographical,,,,
162,Heartstone,2016,,Romance,Featured on 2010s Romance list.,,2010s Romance,,,,
163,HyperNormalisation,2016,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
164,In This Corner of the World,2016,,War,Featured on LB War list.,,LB War,,,,
165,Kammatti Paadam,2016,,Action,Featured on LB Action list.,,LB Action,,,,
166,Kapoor & Sons,2016,,Comedy,Featured on 2010s Comedy list.,,2010s Comedy,,,,
167,Kizumonogatari Part 1: Tekketsu,2016,,Action,Featured on LB Action list.,,LB Action,,,,
168,Kizumonogatari Part 2: Nekketsu,2016,,Animation,Featured on 2010s Animated list.,,2010s Animated,,,,
169,Looking: The Movie,2016,,Romance,Featured on 2010s Romance list.,,2010s Romance,,,,
170,Maudie,2016,,Biography/Drama,Featured on LB Biographical list.,,LB Biographical,,,,
171,Me Before You,2016,,Drama,Featured on LB Most Fans list.,,LB Most Fans,,,,
172,Nick Cave & The Bad Seeds: One More Time with Feeling,2016,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
173,Perfect Strangers,2016,,Comedy,Featured on 2010s Comedy list.,,2010s Comedy,,,,
174,Persona 3 the Movie: #4 Winter of Rebirth,2016,,Action,Featured on LB Action list.,,LB Action,,,,
175,Shin Godzilla,2016,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi,,,,
176,Sieranevada,2016,,Comedy,Featured on 2010s Comedy list.,,2010s Comedy,,,,
177,Supersonic,2016,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
178,Tempestad,2016,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
179,The Age of Shadows,2016,,Action,Featured on 2010s Action/Adv list.,,2010s Action/Adv,,,,
180,The Death of Louis XIV,2016,,Biography/Drama,Featured on LB Biographical list.,,LB Biographical,,,,
181,The Girl Without Hands,2016,,Animation,Featured on 2010s Animated list.,,2010s Animated,,,,
182,The Invisible Guest,2016,,Mystery/Thriller,Featured on LB Mystery list.,,LB Mystery,,,,
183,The Love Witch,2016,,Horror,Featured on 2010s Horror list.,,2010s Horror,,,,
184,The World of Us,2016,,Drama,Featured on 2010s Narrative list.,,2010s Narrative,,,,
185,Udta Punjab,2016,,Action,Featured on 2010s Action/Adv list.,,2010s Action/Adv,,,,
