Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
141,RV,2006,Barry Sonnenfeld,Comedy/Family,A workaholic executive takes his family on an RV road trip that turns into a series of disasters in this Robin Williams family comedy that coasted on star power.,MC 29 RT 23%; $87M on $35M; Williams family vehicle; commercially adequate; 2.4x return; Sonnenfeld coasting; formula family road trip; forgettable but profitable,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
142,Underworld: Evolution,2006,Len Wiseman,Action/Horror,A vampire warrior and a werewolf-vampire hybrid uncover the origins of the blood feud between their species in this darkly stylish franchise sequel.,MC 36 RT 16%; $111M on $50M; Beckinsale and Speedman return; mythology deepened; franchise reliable; 2.2x return; gothic action formula continued,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
143,The Shaggy Dog,2006,Brian Robbins,Comedy/Family,A workaholic lawyer is bitten by a 300-year-old cursed dog and begins transforming into a sheepdog in this Tim Allen Disney remake of the 1959 classic.,MC 23 RT 26%; $87M on $60M; Allen family vehicle; Disney formula; kids entertained; Downey Jr in early comeback role; commercially adequate,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
144,Garfield: A Tail of Two Kitties,2006,Tim Hill,Comedy/Family,Garfield travels to England where he is mistaken for a royal cat and must save a castle from a greedy heir in this unnecessary sequel to the unnecessary original.,MC 37 RT 11%; $143M on $60M; Murray voiced again (regretted again); internationally adequate; critic-proof brand; kids entertained; 2.4x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
145,Freedomland,2006,Joe Roth,Drama/Crime,A woman claims her son was kidnapped in a housing project igniting racial tensions as a detective investigates in this ambitious but compromised adaptation of Richard Prices novel.,MC 34 RT 5%; $12M on $31M; Samuel L. Jackson Julianne Moore; Richard Price material diminished; commercial and critical disaster; searing source novel wasted,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
146,Black Christmas,2006,Glen Morgan,Horror,Sorority sisters are stalked by a deranged killer on Christmas Eve in Morgans gory remake of the 1974 slasher classic that was savaged by critics and audiences alike.,MC 20 RT 15%; $21M on $9M; Lacey Chabert Mary Elizabeth Winstead; cult horror remake; 2.3x return; seasonal horror niche; Morgan Wan partnership; franchise brand,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
147,When a Stranger Calls,2006,Simon West,Horror/Thriller,A babysitter receives increasingly threatening phone calls from someone inside the house in this PG-13 remake that terrified teen audiences despite critical dismissal.,MC 26 RT 9%; $69M on $15M (4.6x return); January horror hit; teen audience reliable; Belle leads; effective marketing; formula execution; profitable genre product,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
148,The Wicker Man,2006,Neil LaBute,Horror/Thriller,A sheriff investigates a girls disappearance on a remote island commune run by women in LaButes spectacularly misguided remake that became one of cinemas greatest unintentional comedies.,MC 15 RT 15%; $39M on $40M; NOT THE BEES became immortal meme; Cages unhinged performance; so-bad-its-legendary; one of the great cult objects of the 2000s,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,1,,
149,Ultraviolet,2006,Kurt Wimmer,Sci-Fi/Action,A genetically enhanced woman fights a totalitarian government in a future where infected humans are hunted in Wimmers visually ambitious but narratively hollow action film.,MC 9 RT 9%; $31M on $30M; Jovovich vehicle; Wimmers Equilibrium follow-up; one of the years worst reviewed; marginal return; visual style without substance,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
150,Date Movie,2006,Aaron Seltzer and Jason Friedberg,Comedy/Parody,A woman undergoes a makeover to win the man of her dreams in this spoof of romantic comedies from the creators behind the worst parody films of the decade.,MC 11 RT 6%; $85M on $20M; Hannigan leads; Seltzer-Friedberg nadir; one of the worst-reviewed films of 2006; 4x return proved audiences would watch anything; critic-proof,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
151,Brand Upon the Brain!,2006,,Mystery/Thriller,Featured on LB Mystery list.,,LB Mystery,,,,
152,Doraemon: Nobita's Dinosaur,2006,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi,,,,
153,Exiled,2006,,Action,Featured on LB Action list.,,LB Action,,,,
154,Memories of Matsuko,2006,,Drama,Featured on LB Underseen list.,,LB Underseen,,,,
155,Pokiri,2006,,Action,Featured on LB Action list.,,LB Action,,,,
156,Pudhupettai,2006,,Action,Featured on LB Action list.,,LB Action,,,,
157,Retribution,2006,,Horror,Featured on LB Horror list.,,LB Horror,,,,
158,Strawberry Shortcake: The Sweet Dreams Movie,2006,,Musical,Featured on LB Musical list.,,LB Musical,,,,
159,Tekkonkinkreet,2006,,Action,Featured on LB Action list.,,LB Action,,,,
160,The Girl Who Leapt Through Time,2006,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi,,,,
161,This Is England,2006,,Crime,Featured on LB Crime list.,,LB Crime,,,,
