Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
141,Water,2005,Deepa Mehta,Drama,"In 1938 India, an eight-year-old girl named Chuyia is widowed when her elderly husband dies and is sent to live in an ashram for widows in Varanasi — women condemned by Hindu tradition to seclusion and poverty for the rest of their lives. As Chuyia's presence disrupts the resignation of the older widows, a forbidden love develops between the youngest adult woman in the ashram and the son of a high-caste Gandhian family. The final film in Deepa Mehta's Elements trilogy was shot in Sri Lanka after violent protests forced the production out of India.",,FF 2000s,,,,
142,XXX: State of the Union,2005,Lee Tamahori,Action,A new XXX agent must stop a military coup against the US government in this Diesel-less Ice Cube-led sequel that disappointed commercially and critically.,MC 25 RT 16%; $72M on $87M; Cube replacing Diesel; Tamahori directionless; franchise killed; commercially disappointing; action spectacle without soul,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
143,The Dukes of Hazzard,2005,Jay Chandrasekhar,Action/Comedy,The Duke boys race their iconic Dodge Charger through Hazzard County to save the family farm from the corrupt Boss Hogg in this raucous TV-to-film adaptation.,MC 24 RT 14%; $111M on $50M; Knoxville Scott; Jessica Simpson publicity; critic-proof nostalgia; commercially solid; 2x return; pure summer entertainment,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
144,White Noise,2005,Geoffrey Sax,Horror/Thriller,A grieving architect becomes obsessed with electronic voice phenomena believing he can communicate with his dead wife through static and recordings.,MC 30 RT 8%; $91M on $10M (9x return); Keaton vehicle; January horror hit; EVP popularity spike; commercially great despite terrible reviews; audiences unexpectedly showed up,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
145,Are We There Yet?,2005,Brian Levant,Comedy/Family,A man trying to impress a divorced woman agrees to drive her two resistant children across the country in this broad family road trip comedy that launched a franchise.,MC 24 RT 11%; $82M on $32M; Ice Cube vehicle; kids loved it; 2.5x return; critic-proof family formula; spawned sequel and TV series,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
146,Yours Mine and Ours,2005,Raja Gosnell,Comedy/Family,Two single parents with eighteen children between them marry and the kids scheme to break them up in this Quaid-Russo blended family comedy remake.,MC 24 RT 6%; $72M on $45M; commercially adequate; formula family comedy; Cheaper by the Dozen adjacency; internationally helpful; Gosnell assembly line,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
147,Boogeyman,2005,Stephen Kay,Horror,A man returns to his childhood home to confront the closet monster that killed his father and discovers the terror is all too real in this January horror release.,MC 21 RT 8%; $67M on $20M; January horror formula; 3x return; critic-proof; Barry Watson lead; Screen Gems horror factory; effectively marketed,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
148,Deuce Bigalow: European Gigolo,2005,Mike Bigelow,Comedy,The male prostitute returns for European misadventures when his mentor is accused of murdering male gigolos across Amsterdam in this critically eviscerated sequel.,MC 11 RT 9%; $23M on $22M; Schneider vehicle; Eberts legendary zero-star review; one of the lowest-rated films of the decade; marginal returns,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
149,A Bittersweet Life,2005,Kim Jee-woon,Action,"Sun-woo is the cold, impeccably efficient right-hand man of a major Korean crime boss, assigned to keep watch on the boss's young mistress while he is away. When he discovers her infidelity but fails to act on his orders to have her killed — an impulsive act of mercy that changes everything — he is subjected to a savage beating by his own organisation and must fight his way back up through the entire criminal structure that once employed him. Kim Jee-woon's stylish neo-noir is celebrated for its immaculate visual design and the operatic revenge arc at its centre.",,LB Action,,,,
150,Anniyan,2005,Shankar,Action,"Ambi is a meek, law-abiding attorney in Chennai, frustrated beyond endurance by the rampant civic corruption and rule-breaking surrounding him every day, who develops a violent alternate personality called Anniyan — a self-appointed avenger who punishes corrupt citizens using gruesome execution methods drawn from ancient scriptural texts. The film adds a third personality, the romantic Remo, as Ambi is pulled in conflicting directions by his own fragmented psyche. Vikram delivers a tour de force triple performance in Shankar's technically spectacular Tamil blockbuster.",,LB Action,,,,
151,Athadu,2005,Trivikram Srinivas,Action,"A ruthlessly professional hitman assassinates a politician's son and then finds himself hunted not only by a dogged police inspector but also by a rival faction. When he hides out in a village and assumes a new identity as a local landowner's son, he finds himself accidentally accepted by both the villagers and the family — and begins to feel the unfamiliar pull of belonging. Mahesh Babu stars in this commercially successful Telugu action film notable for Trivikram Srinivas's sharp, witty dialogue and the film's blend of operatic action with genuine emotional warmth.",,LB Action,,,,
152,Chandramukhi,2005,P. Vasu,Horror,"A psychiatrist is called to a palatial mansion to investigate the bizarre behaviour of the owner, whose wife becomes possessed each night by the vengeful spirit of Chandramukhi, a court dancer murdered in the mansion centuries ago. As the doctor unravels the historical tragedy at the root of the haunting, comedic mayhem and genuine supernatural dread are played in alternation. Rajinikanth is the irreverent psychiatrist and Jyothika the afflicted wife in P. Vasu's enormously successful Tamil horror-comedy, one of the highest-grossing Tamil films of its era.",,LB Horror,,,,
153,Coach Carter,2005,Thomas Carter,Biography/Drama,"Based on the true story of Ken Carter, who in 1999 took over a struggling inner-city high school basketball team in Richmond, California and imposed strict academic and behavioural requirements on his players — locking the gymnasium and refusing to let the team play until every player had achieved a minimum GPA and signed a code of conduct. Samuel L. Jackson gives a commanding performance as the principled, uncompromising Carter, and the film chronicles the community controversy that followed before his approach vindicated itself. The film became a successful inspirational sports drama and a template for the genre.",,LB Biographical,,,,
154,Crossing the Bridge: The Sound of Istanbul,2005,Fatih Akin,Documentary,"German-Turkish director Fatih Akin and musician Alexander Hacke travel through Istanbul's extraordinary musical landscape, recording and documenting an impossibly diverse range of artists: Arabesk singers, Roma musicians, underground rap artists, electronic composers, traditional saz players, and experimental film scorers. The documentary captures Istanbul at a specific moment of musical ferment, as multiple traditions from East and West collide, influence each other, and birth new hybrid forms. Akin treats the city's music as an acoustic map of its cultural complexities and the contradictions of modern Turkish identity.",,LB Documentary,,,,
155,Earthlings,2005,Shaun Monson,Documentary,"A feature-length documentary narrated by Joaquin Phoenix and soundtracked by Moby that presents a sustained, unflinching examination of the five ways in which humans use animals for their own purposes: as pets, as food, as clothing, as entertainment, and as subjects of scientific research. Composed almost entirely of hidden-camera footage from inside factory farms, fur farms, abattoirs, circuses, and animal testing laboratories, the film makes no argument in voiceover but allows the images themselves to constitute its case. It became one of the most influential and controversial animal rights films ever made.",,LB Documentary,,,,
156,Kingdom of Heaven,2005,Ridley Scott,War,"A young French blacksmith named Balian travels to the Holy Land following his father and is drawn into the defence of Jerusalem against Saladin's forces at the climax of the Crusades in 1187. The theatrical release was widely considered compromised, but the subsequent director's cut — forty-five minutes longer — was acclaimed as a genuinely ambitious, morally serious historical epic that restored character depth and political complexity omitted from the original. Orlando Bloom, Jeremy Irons, Eva Green, and Liam Neeson star in a film that refuses to assign clear moral virtue to either side of the conflict.",,LB War,,,,
157,Kirikou and the Wild Beasts,2005,"Michel Ocelot, Bénédicte Galup",Animation,"A companion anthology to Kirikou and the Sorceress, the film gathers five individual stories from the life of the resourceful miniature hero Kirikou as he protects his African village and family from supernatural threats including a fire-breathing monster, a malevolent tree, a python, and thieves. Michel Ocelot's follow-up maintains the original film's flat, brightly coloured animation style inspired by African art and oral storytelling tradition, with each segment carrying a distinct moral or philosophical lesson. The film was co-directed with Bénédicte Galup and maintains the warm, unpatronising storytelling of the original.",,LB Animated,,,,
158,No Direction Home: Bob Dylan,2005,Martin Scorsese,Documentary,"Martin Scorsese's documentary traces Bob Dylan's extraordinary emergence from the folk revival in New York's Greenwich Village in the early 1960s to his electric Newport performance of 1965 and subsequent world tour — the period during which the most significant artistic transformation in popular music arguably occurred. Drawing on extensive new interview footage with Dylan himself, rare archival film, and testimonies from contemporaries and collaborators, the three-and-a-half-hour film provides the deepest account of Dylan's creative development and his relationship with his audience that he has publicly allowed.",,LB Documentary,,,,
159,On Probation,2005,Damián Szifron,Mystery/Thriller,"A Buenos Aires police inspector named Alfredo Díaz plunges into depression after discovering his wife's infidelity, and the force-appointed psychologist Mariano Silverstein is tasked with clearing him for duty. When Alfredo reveals that Mariano's wife is also having an affair, the power dynamic between patient and therapist inverts, and the two men end up on a series of increasingly wild adventures together as they unravel a criminal conspiracy of national proportions. Directed by the future maker of Wild Tales, the film is a sharp, funny Argentine buddy-cop crime comedy with genuine thriller credentials.",,LB Mystery,,,,
160,One Piece: Baron Omatsuri and the Secret Island,2005,Mamoru Hosoda,Action,"The Straw Hat Pirates receive an invitation to an exclusive resort island ruled by the eccentric Baron Omatsuri, where a series of trials quickly reveals something sinister lurking beneath the breezy tropical surface. As the crew is separated and begins to deteriorate psychologically, Luffy is pushed to his most desperate and isolated confrontation yet. Mamoru Hosoda's entry in the One Piece theatrical film series is notably darker and more psychologically intense than the other films, and is considered a hidden gem of his directorial career.",,LB Action,,,,
161,Pusher III,2005,Nicolas Winding Refn,Action,"The final film in Nicolas Winding Refn's Pusher trilogy follows Milo — the Serbian drug dealer who appeared as a menacing figure in the first two films — on the worst birthday of his life: he has accidentally taken delivery of hundreds of ecstasy pills instead of heroin, cannot shift them, owes money to his suppliers, must organise his daughter's birthday party, and is attending Narcotics Anonymous meetings in a futile attempt to manage his drug problems. The film is a black comedy of compounding catastrophe that ends in spectacular, gruesome fashion.",,LB Action,,,,
162,Reefer Madness: The Movie Musical,2005,Andy Fickman,Musical,"An adaptation of the cult 2001 Off-Broadway musical parody that restages the hysterical 1936 anti-marijuana propaganda film as a lurid theatrical production: the wholesome Harper siblings are corrupted by a motley crew of jazz-playing reefer fiends, murder and adultery and communism ensue, and the Lecturer introduces each depraved scene with evangelical relish. Kristen Bell, Alan Cumming, and Neve Campbell lead the camp, deliberately over-the-top satirical musical comedy that was produced for Showtime.",,LB Musical,,,,
163,Strange Circus,2005,Sion Sono,Horror,"A disturbing pulp novelist publishes a book that appears to be autobiographical — the story of a young girl whose father forces her to watch him have sex with her mother and then begins abusing her himself, leading her to increasingly distorted states of identity between victim and perpetrator. As the boundaries between the novelist's fiction and reality dissolve, and between the identities of the characters within the story, Sion Sono constructs an elaborate, disturbing escalation in which nothing can be trusted. A psychosexual horror film notable for its formal audacity and its willingness to pursue its disturbing premise to its logical extreme.",,LB Horror,,,,
164,The Devil and Daniel Johnston,2005,Jeff Feuerzeig,Documentary,"A documentary portrait of Daniel Johnston — the Texas-born outsider artist and musician whose extraordinary, fragile songs and compulsive visual art made him a cult figure and an influence on a generation of alternative musicians, while bipolar disorder and severe mental illness made his life a series of crises that at times threatened himself and others. Told through Johnston's own home movies, recordings, and friends' and family's testimony, the film captures both the transcendent power of his work and the devastating cost of his condition. It won the Documentary Directing Award at the 2005 Sundance Film Festival.",,LB Documentary,,,,
165,The Pervert's Guide to Cinema,2005,Sophie Fiennes,Documentary,"Slovenian philosopher and cultural critic Slavoj Žižek appears, seemingly inserted directly into the worlds of the films he is discussing, to conduct a sustained psychoanalytic reading of cinema through Hitchcock, Lynch, Chaplin, Tarkovsky, and many more. The argument is that cinema — far from offering pleasure or escape — gives us what we desire in a form we can tolerate; it teaches us how to desire. Sophie Fiennes' three-part documentary is at once a rigorous theoretical exercise, a passionate celebration of film, and a sustained performance by one of the most entertaining intellectual personalities in contemporary thought.",,LB Documentary,,,,
166,Welcome to Dongmakgol,2005,Park Kwang-hyun,War,"During the Korean War, a group of North Korean soldiers, South Korean soldiers, and an American pilot all stumble separately into a remote, isolated mountain village called Dongmakgol, whose inhabitants are so entirely cut off from the outside world that they have no knowledge of the war. The film follows the initially tense standoff between the enemy soldiers as the village's innocent warmth gradually dissolves their hostility and forces them to confront what they are fighting for — and against whom. A hugely popular Korean anti-war fantasy film that became one of the most commercially successful Korean films at the time of its release.",,LB War,,,,
167,Son of the Mask,2005,Lawrence Guterman,Comedy/Family,A cartoonists baby inherits the magical powers of the Mask and causes chaos while Lokis dog hunts for the artifact in this spectacularly awful belated sequel.,MC 8 RT 6%; $59M on $84M; one of the worst-reviewed films ever; Kennedys career move regretted; Carrey absent; New Line catastrophe; legendary financial disaster,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
168,Alone in the Dark,2005,Uwe Boll,Action/Horror,A paranormal investigator battles an ancient evil awakened by a mad scientist in Uwe Bolls legendarily terrible video game adaptation.,MC 9 RT 1%; $12M on $20M; one of the worst-reviewed films in history; Boll infamy peak; Slater and Reid; German tax shelter filmmaking; cinema nadir,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
