Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
142,Green Lantern,2011,Martin Campbell,Sci-Fi/Action,A reckless test pilot is chosen by a dying alien to join an intergalactic peacekeeping force and must overcome his fears to defeat a world-threatening entity.,RT 26 MC 39; $219M on $200M; massive flop; Reynolds pre-Deadpool; VFX criticized; DC stumble; Campbell (Casino Royale) mismatch; cautionary tale,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,1,2026-04-02T07:56:41.281Z
143,Conan the Barbarian,2011,Marcus Nispel,Action/Fantasy,A young Cimmerian warrior seeks vengeance against the warlord who destroyed his village and murdered his father in Nispels forgettable franchise reboot.,RT 25 MC 36; $63M on $90M; significant flop; Momoa pre-Aquaman; 3D conversion poor; franchise reboot failed; oversaturated barbarian market,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
144,Spy Kids: All the Time in the World,2011,Robert Rodriguez,Action/Family,A retired spy and her stepchildren are recruited to stop a villain controlling time itself in Rodriguezs fourth and weakest Spy Kids entry.,RT 22 MC 36; $86M on $27M; 3.2x return; Jessica Alba; Aromascope gimmick; franchise fatigue; Rodriguez brand dilution; modest return on low budget,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
145,Sucker Punch,2011,Zack Snyder,Action/Fantasy,A young woman institutionalized by her abusive stepfather retreats into layered fantasy worlds where she and fellow patients plan their escape in Snyders polarizing spectacle.,RT 22 MC 33; $89M on $82M; Snyder divisive; feminist reading debated; visual imagination undeniable; Browning Cornish; commercial and critical failure,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,1,2026-04-02T07:56:57.730Z
146,Just Go with It,2011,Dennis Dugan,Comedy/Romance,A plastic surgeon enlists his assistant to pose as his soon-to-be ex-wife to cover a lie he told a much younger woman in Dugans formulaic Sandler vehicle.,RT 19 MC 33; $215M on $80M; 2.7x return; Sandler Aniston; critic-proof; Hawaii locations; Sandler commercial formula; audience disconnect from critics,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
147,The Smurfs,2011,Raja Gosnall,Animation/Comedy,The tiny blue Smurfs are chased out of their village by the evil wizard Gargamel and end up in modern New York City in this live-action animated hybrid family film.,RT 22 MC 30; $564M on $110M; 5.1x return; Harris Azaria; nostalgia IP exploitation; critics loathed it; children loved it; franchise commercially viable,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
148,Alvin and the Chipmunks: Chipwrecked,2011,Mike Mitchell,Animation/Comedy,The Chipmunks and Chipettes are marooned on a tropical island and encounter an eccentric castaway in the third installment of the increasingly tired franchise.,RT 13 MC 32; $343M on $75M; 4.6x return; franchise exhaustion; children audience reliable; Cross; increasingly desperate franchise continuation,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
149,Zookeeper,2011,Frank Coraci,Comedy,A lovelorn zoo keeper receives romantic advice from the talking animals in his care in Coracis formulaic family comedy.,RT 14 MC 30; $170M on $80M; 2.1x return; Kevin James; talking animals gimmick; critic-proof family programming; Adam Sandler produced; painfully generic,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
150,A Letter to Momo,2011,,Animation,Featured on LB Animated list.,,LB Animated,,,,
151,A Monster in Paris,2011,,Musical,Featured on LB Musical list.,,LB Musical,,,,
152,Aadukalam,2011,,Action,Featured on LB Action list.,,LB Action,,,,
153,Aaranya Kaandam,2011,,Action,Featured on LB Action list.,,LB Action,,,,
154,Café de Flore,2011,,Romance,Featured on 2010s Romance list.,,2010s Romance,,,,
155,Doraemon: Nobita and the New Steel Troops: Winged Angels,2011,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi,,,,
156,Five Broken Cameras,2011,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
157,Foo Fighters: Back and Forth,2011,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
158,From Up on Poppy Hill,2011,,Animation,Featured on LB Animated list.,,LB Animated,,,,
159,Guilty of Romance,2011,,Horror,Featured on LB Horror list.,,LB Horror,,,,
160,Headhunters,2011,,Action,Featured on 2010s Action/Adv list.,,2010s Action/Adv,,,,
161,Hotarubi no Mori e,2011,,Animation,Featured on LB Animated list.,,LB Animated,,,,
162,Jiro Dreams of Sushi,2011,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
163,K-ON! The Movie,2011,,Animation,Featured on 2010s Animated list.,,2010s Animated,,,,
164,Kotoko,2011,,Horror,Featured on LB Horror list.,,LB Horror,,,,
165,Lemonade Mouth,2011,,Musical,Featured on LB Musical list.,,LB Musical,,,,
166,Mankatha,2011,,Action,Featured on LB Action list.,,LB Action,,,,
167,My Way,2011,,War,Featured on LB War list.,,LB War,,,,
168,Paradise Lost 3: Purgatory,2011,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
169,Pearl Jam Twenty,2011,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
170,Perfect Sense,2011,,Sci-Fi,Featured on 2010s Sci-Fi list.,,2010s Sci-Fi,,,,
171,Phineas and Ferb The Movie: Across the 2nd Dimension,2011,,Musical,Featured on LB Musical list.,,LB Musical,,,,
172,Rockstar,2011,,Musical,Featured on LB Musical list.,,LB Musical,,,,
173,Sidewalls,2011,,Drama,Featured on 2010s Narrative list.,,2010s Narrative,,,,
174,Sleep Tight,2011,,Horror,Featured on 2010s Horror list.,,2010s Horror,,,,
175,Sunny,2011,,Drama,Featured on 2010s Narrative list.,,2010s Narrative,,,,
176,The Black Power Mixtape 1967-1975,2011,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
177,The Clown,2011,,Comedy,Featured on 2010s Comedy list.,,2010s Comedy,,,,
178,The Flowers of War,2011,,War,Featured on LB War list.,,LB War,,,,
179,The Painting,2011,,Animation,Featured on 2010s Animated list.,,2010s Animated,,,,
180,The Rabbi's Cat,2011,,Animation,Featured on 2010s Animated list.,,2010s Animated,,,,
181,The Raid,2011,,Action,Featured on LB Action list.,,LB Action,,,,
182,Winnie the Pooh,2011,,Musical,Featured on LB Musical list.,,LB Musical,,,,
183,Wrinkles,2011,,Animation,Featured on 2010s Animated list.,,2010s Animated,,,,
184,Zindagi Na Milegi Dobara,2011,,Musical,Featured on LB Musical list.,,LB Musical,,,,
