Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
148,The Addams Family 2,2021,Greg Tiernan and Conrad Vernon,Animation/Comedy,The Addams family hits the road for one last miserable vacation in this animated sequel released simultaneously on PVOD.,$118M worldwide; RT 23 MC 37; Isaac Theron; PVOD simultaneous; road trip franchise sequel; critically savaged; Wednesday character; nostalgia; modest box office,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
149,The Woman in the Window,2021,Joe Wright,Thriller,An agoraphobic woman living alone believes she witnesses a crime in her neighbors home in Wrights troubled long-delayed Netflix thriller.,Netflix (dumped by Disney); RT 25 MC 25; Adams; Wright Atonement director; A.J. Finn novel (author scandal); reshoots; long-delayed; critically savaged; Adams committed; troubled production,"Metacritic, Rotten Tomatoes",,,,
150,A Night of Knowing Nothing,2021,Payal Kapadia,Documentary,An Indian documentary weaving the letters of student lovers through archival footage of protests at India's FTII film institute - blending personal longing with the fire of political resistance.,,LB Documentary,,,,
151,Ennio,2021,Giuseppe Tornatore,Documentary,A comprehensive documentary portrait of legendary Italian composer Ennio Morricone - tracing his extraordinary career through intimate interviews - archival footage and his most beloved film scores.,,LB Documentary,,,,
152,Farha,2021,Darin J. Sallam,War,A war drama about Farha - a spirited Palestinian teenager in 1948 - who witnesses the catastrophe of the Nakba from inside a locked storeroom where her father hides her as their village is destroyed around her.,,LB War,,,,
153,Fear Street: 1666,2021,Leigh Janiak,Drama,A horror film set in 1666 revealing the origin of Shadyside's curse - following Sarah Fier - a young woman accused of witchcraft whose tragic fate condemned the town to centuries of bloodshed.,,LB 2020s,,,,
154,Fear Street: 1978,2021,Leigh Janiak,Drama,A slasher horror set at Camp Nightwing in 1978 - where sisters Ziggy and Cindy Berman must survive a night of carnage when a counsellor becomes possessed by Shadyside's ancient killing curse.,,LB 2020s,,,,
155,Fear Street: 1994,2021,Leigh Janiak,Drama,A horror film about Deena and her friends in Shadyside who discover their town's cycle of serial killers is tied to an ancient witch's curse - and must fight to break it before it consumes them.,,LB 2020s,,,,
156,Gintama: The Very Final,2021,Chizuru Miyawaki,Sci-Fi,An animated action epic bringing the Gintama series to its emotional conclusion - as Gintoki and the Yorozuya join allies and rivals in one final battle to protect Edo and defeat an immortal enemy.,,LB Sci-Fi,,,,
157,Inu-Oh,2021,Masaaki Yuasa,Musical,A Japanese animated musical set in medieval Japan about Inu-Oh - a boy cursed with a monstrous form - and Tomoari - a blind biwa player - whose electrifying performances grow into a subversive cultural movement.,,LB Musical,,,,
158,Jai Bhim,2021,T.J. Gnanavel,Biography/Drama,A Tamil biographical drama about Chandru - a fearless lawyer - who battles corrupt police and a rigged legal system to find justice for a tribal couple falsely imprisoned and tortured in 1990s India.,,LB Biographical,,,,
159,Jujutsu Kaisen 0,2021,Sunghoo Park,Drama,An animated prequel about Yuta Okkotsu - a teenager cursed by the overwhelmingly powerful spirit of his dead childhood friend - who enrolls at Jujutsu High to master and control the force within him.,,LB 2020s,,,,
160,Kadaisi Vivasayi,2021,M. Manikandan,Drama,A Tamil drama about Mayandi - an elderly man believed to be the last farmer in his village - who quietly tends his land as tradition fades and the world moves on without him.,,LB Underseen,,,,
161,Life of Crime: 1984-2020,2021,Jon Alpert,Documentary,A documentary following three teenagers from the toughest streets of Newark - New Jersey over 36 years - tracing how addiction - poverty and cycles of crime shape three entire lives from youth to middle age.,,LB Documentary,,,,
162,Maanaadu,2021,Venkat Prabhu,Sci-Fi,A Tamil sci-fi thriller about Abdul - a man trapped in a time loop on the day of a massive political rally - forced to relive a day of assassination and chaos until he can find a way to break the cycle.,,LB Sci-Fi,,,,
163,Mad God,2021,Phil Tippett,Sci-Fi,A nightmarish stop-motion animated odyssey following a masked figure descending through layers of hellish civilisations built on suffering - a decades-long labour of dark imagination by a legendary effects artist.,,LB Sci-Fi,,,,
164,Man in Love,2021,Daniel Hsia,Drama,A Taiwanese drama about A-Cheng - a ruthless loan shark - who unexpectedly falls in love with a woman he meets while collecting a debt from her terminally ill father - and finds himself profoundly transformed.,,LB 2020s,,,,
165,"Onoda: 10,000 Nights in the Jungle",2021,Arthur Harari,Biography/Drama,A biographical drama about Hiroo Onoda - a Japanese soldier who continues fighting a guerrilla war in the Philippine jungle for thirty years after World War II ends - loyal to orders no one rescinded.,,LB Biographical,,,,
166,Operation Hyacinth,2021,Piotr Domalewski,Mystery/Thriller,A Polish thriller set in the 1980s about a young policeman assigned to Operation Hyacinth - a state campaign to secretly register gay men - whose mission becomes unexpectedly and dangerously personal.,,LB Mystery,,,,
167,Petrov's Flu,2021,Kirill Serebrennikov,Sci-Fi,A Russian surrealist drama about Petrov - a feverish man on a New Year's Eve bus journey in Yekaterinburg - whose hallucinations spiral into a dark odyssey through Soviet memory and present-day absurdity.,,LB Sci-Fi,,,,
168,Revue Starlight: The Movie,2021,Tomohiro Furukawa,Drama,A Japanese animated film following the Stage Girls of Seisho Music Academy as graduation approaches - forcing each performer to confront what it means to keep performing when the spotlight of youth begins to fade.,,LB Underseen,,,,
169,Sardar Udham,2021,Shoojit Sircar,Biography/Drama,A biographical epic about Udham Singh - a Punjabi revolutionary - who dedicates his life across continents to avenging the victims of the 1919 Jallianwala Bagh massacre by hunting down its architect.,,LB Biographical,,,,
170,Sarpatta Parambarai,2021,Pa. Ranjith,Action,A Tamil period drama set in 1970s North Madras about Kabilan - a young man from the Sarpatta boxing clan - who rises through brutal bouts and street politics to restore his family's pride.,,LB Action,,,,
171,Sir Alex Ferguson: Never Give In,2021,Jason Ferguson,Documentary,A documentary about Manchester United manager Sir Alex Ferguson - revisiting his legendary career and his deeply personal battle to recover from a near-fatal brain haemorrhage in 2018.,,LB Documentary,,,,
172,Street Gang: How We Got to Sesame Street,2021,Marilyn Agrelo,Documentary,A documentary about the visionary team behind Sesame Street - telling how Joan Ganz Cooney - Jim Henson and their collaborators transformed children's television and changed how a generation learns.,,LB Documentary,,,,
173,The Alpinist,2021,Peter Mortimer & Nick Rosen,Documentary,A documentary about Marc-André Leclerc - a reclusive Canadian climbing prodigy who pursues impossibly dangerous solo first ascents in remote wilderness - operating far beyond public recognition.,,LB Documentary,,,4,2026-04-01T13:44:28.385Z
174,The Black Phone,2021,Scott Derrickson,Drama,A supernatural horror about Finney Blake - a shy boy abducted by a sadistic killer - who discovers a disconnected phone in his cell that lets him speak to the murderer's previous victims.,,LB 2020s,,,,
175,The Fallout,2021,Megan Park,Drama,A drama about Vada - a teenager who bonds with a classmate in the aftermath of a school shooting - as trauma quietly reshapes her sense of herself - her friendships and her vision of the future.,,LB 2020s,,,,
176,The Shadow in My Eye,2021,Ole Bornedal,War,A Danish war drama about the catastrophic 1945 RAF bombing that destroyed a Copenhagen school while targeting Gestapo headquarters above it - killing scores of children in one of the war's most tragic accidents.,,LB War,,,,
177,The Summit of the Gods,2021,Patrick Imbert,Animation,A French animated drama about Fukamachi - a Japanese photojournalist who discovers evidence that a legendary mountaineer reached Everest's summit before Hillary - and becomes obsessed with proving the truth.,,LB Animated,,1,,
178,The Velvet Queen,2021,Marie Amiguet & Vincent Munier,Documentary,A French nature documentary following photographer Vincent Munier and writer Sylvain Tesson on a patient expedition across the Tibetan plateau in pursuit of the elusive snow leopard.,,LB Documentary,,,,
179,Woodlands Dark and Days Bewitched: A History of Folk Horror,2021,Kier-La Janisse,Documentary,A sweeping documentary cataloguing the global history of folk horror cinema - from British classics to world traditions - exploring the primal dread rooted in landscape - community and ancient ritual.,,LB Documentary,,,,
180,Zack Snyder's Justice League,2021,Zack Snyder,Drama,A four-hour superhero epic in which Batman and Wonder Woman assemble a team of heroes to stop the alien conqueror Steppenwolf from unleashing catastrophic destruction on Earth with three ancient Mother Boxes.,,LB 2020s,,1,,
