Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
140,After Earth,2013,M. Night Shyamalan,Sci-Fi/Adventure,A father and son crash-land on a hostile future Earth and the son must trek across dangerous terrain to retrieve a rescue beacon in Shyamalans critically savaged sci-fi.,RT 11 MC 33; $243M on $130M; Smith Smith; Shyamalan career low; Scientology allegations; wooden performances; franchise hopes dashed; critical nadir,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
141,The Last Exorcism Part II,2013,Ed Gass-Donnelly,Horror,The traumatized survivor of a demonic possession attempts to start a new life but discovers the evil entity is not finished with her in this unnecessary sequel.,RT 16 MC 28; $27M on $4M; 6.8x return; Bell; found-footage sequel; franchise horror economics; profitable despite terrible reviews; genre programming,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
142,A Good Day to Die Hard,2013,John Moore,Action,John McClane travels to Moscow to help his estranged son and gets caught up in a nuclear weapons conspiracy in this critically reviled franchise nadir.,RT 14 MC 28; $304M on $92M; 3.3x return; Willis; franchise destroyed; no character no wit; action incoherent; worst Die Hard by consensus,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
143,The Smurfs 2,2013,Raja Gosnell,Animation/Comedy,Gargamel creates mischievous Smurf-like creatures and kidnaps Smurfette to harness her power in Gosnells pointless franchise continuation.,RT 14 MC 28; $347M on $105M; international-driven; Harris Azaria; franchise fatigue; children audience reliable; creative bankruptcy; sequel economics,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
144,Blue Is the Warmest Colour,2013,Abdellatif Kechiche,Drama,"A teenage girl named Adèle begins to understand her own identity and desires when she meets Emma, an older, blue-haired fine arts student, and falls passionately in love with her. The film follows their relationship over several years with extraordinary naturalism and intimacy, drawing on Julie Maroh's graphic novel Le Bleu est une couleur chaude. It won the Palme d'Or at the 2013 Cannes Film Festival, with the jury awarding the prize unusually to both director Kechiche and leads Adèle Exarchopoulos and Léa Seydoux.",,FF 2010s,,,,
145,Upstream Colour,2013,Shane Carruth,Drama,"Two strangers, Kris and Jeff, find themselves inexplicably drawn together by a shared experience they cannot fully recall — each has been subjected to a parasite-based mind-control procedure that has stripped them of their memories and left them vulnerable. As they reconstruct the fragments of what happened to them, their lives become entangled with a pig farmer and a strange biological life cycle linking multiple organisms. Shane Carruth's elliptical second feature is a meditative science fiction film about identity, violation, and the search for self.",,FF 2010s,,,,
146,The Host,2013,Andrew Niccol,Sci-Fi/Romance,In a future where parasitic aliens have taken over human bodies one girl fights back from within in Niccols commercially disappointing Stephenie Meyer adaptation.,RT 8 MC 33; $63M on $40M; Ronan; Twilight author follow-up; YA sci-fi romance failed; Niccol (Gattaca) mismatch; franchise hopes dashed,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
147,RIPD,2013,Robert Schwentke,Sci-Fi/Comedy,A recently murdered cop joins a team of undead law enforcement officers hunting monsters disguised as humans in Schwentkes disastrous Men in Black clone.,RT 12 MC 25; $78M on $130M; massive flop; Bridges Reynolds; MIB ripoff; terrible CGI; Universals biggest 2013 bomb; career embarrassment,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
148,Paranoia,2013,Robert Luketic,Thriller,A young tech employee is blackmailed into corporate espionage between two rival CEOs in Luketiics unconvincing tech thriller.,RT 5 MC 23; $16M on $35M; Hemsworth Oldman Ford; wasted cast; corporate thriller without thrills; Luketic; commercial and critical disaster,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
149,Grown Ups 2,2013,Dennis Dugan,Comedy,The gang returns to their hometown and find themselves dealing with old bullies new college rivals and a fraternity party in Dugans pointless Sandler sequel.,RT 7 MC 19; $247M on $80M; 3.1x return; Sandler Rock James Spade; worst-reviewed film that still makes money; critic-proof; Razzie-magnet,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
150,Getaway,2013,Courtney Solomon,Action/Thriller,A former race car driver must follow the instructions of a mysterious voice to save his kidnapped wife in Solomons incoherent car-chase thriller.,RT 2 MC 22; $11M on $18M; Hawke Gomez; worst-reviewed wide release; car chases without coherence; Solomon; critically annihilated,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
151,Movie 43,2013,"Peter Farrelly, Bobby Farrelly, Elizabeth Banks, Bob Odenkirk, Patrik Forsberg, Brett Ratner, Will Graham, James Gunn, Griffin Dunne, Steve Carr, Jonathan van Tulleken, Rusty Cundieff",Comedy,"An anthology comedy consisting of multiple outrageous, profanity-laden sketches connected by a framing device in which a desperate screenwriter pitches increasingly deranged ideas to a reluctant studio executive. The individual segments feature unexpected pairings of major Hollywood stars performing in broad, transgressive comedic scenarios. The film is notable for its enormous all-star cast and sharply divided critical reception.",RT 4 MC 18; Jackman Winslet Berry Halle; worst-reviewed film of 2013; how did this get made; celebrity humiliation anthology; career lowlight for all involved,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
152,A Wolf at the Door,2013,Fernando Coimbra,Drama,"After their young daughter disappears, a man and his wife discover that the kidnapper is the woman he had been secretly having an affair with, who claims to be the true mother of his child. Told in fractured, non-linear fashion through police interrogations, the Brazilian psychological thriller unravels a tangle of obsession, deception, and the perilous emotional extremes of desire and jealousy. It was Brazil's submission for the Academy Award for Best Foreign Language Film.",,2010s Narrative,,,,
153,anohana: The Flower We Saw That Day - The Movie,2013,Tatsuyuki Nagai,Animation,"A theatrical continuation of the acclaimed anime series, the film revisits the group of childhood friends brought back together by the lingering ghost of Meiko 'Menma' Honma. As each member of the group struggles to fully honour her wish and allow her to pass on in peace, old bonds are tested and long-suppressed feelings are finally given voice. The film offers an emotionally cathartic coda to the series, expanding on key flashbacks and bringing the characters' journeys to a final resolution.",,2010s Animated,,,,
154,Barber's Tales,2013,Jun Robles Lana,Drama,"Set in a rural Philippine village during the early 1970s under Marcos-era martial law, the film follows Mabuti, a barber's widow who takes over her late husband's shop and becomes an unlikely figure of quiet strength as her salon becomes a gathering place for women navigating oppression, gossip, and solidarity. The film is a delicate portrait of resilience and community among women in a repressive era. It was the Philippines' official submission for the Academy Award for Best Foreign Language Film.",,LB Underseen,,,,
155,Berserk: The Golden Age Arc III – The Advent,2013,Toshiyuki Kubooka,Action,"The third and final film in the animated trilogy adapts the harrowing Eclipse sequence from Kentaro Miura's manga, in which the mercenary Band of the Hawk is drawn into a nightmarish ritual by their former leader Griffith, who sacrifices them to demons in order to be reborn as a God Hand member named Femto. Guts escapes with his life and sanity shattered, setting him on an irreversible path of vengeance. The darkest and most intense entry in the trilogy, it is renowned for its unflinching depiction of horror and tragedy.",,LB Action,,,,
156,Bhaag Milkha Bhaag,2013,Rakeysh Omprakash Mehra,Biography/Drama,"A biographical sports drama following the life of Milkha Singh, the celebrated Indian sprinter known as the Flying Sikh, from his traumatic childhood as an orphaned survivor of Partition violence to his rise as India's greatest track and field athlete. His journey is marked by grief, relentless discipline, and the weight of a nation's expectations, culminating in his agonising fourth-place finish at the 1960 Rome Olympics. Farhan Akhtar stars in a performance widely praised for its extraordinary physical transformation.",,LB Biographical,,,,
157,Boy & the World,2013,Alê Abreu,Animation,"A small boy leaves his rural village and sets off in search of his father, journeying through a vast, industrialising world of cotton fields, factory floors, carnivals, and teeming cities, rendered in vivid, childlike illustration that shifts in style as his environment changes. The Brazilian animated film uses almost no dialogue, instead communicating entirely through abstract imagery and an eclectic musical score moving from folk to electronic. It received an Academy Award nomination for Best Animated Feature.",,LB Animated,,,,
158,Four Sisters and a Wedding,2013,Cathy Garcia-Molina,Comedy,"The four Salazar sisters — sensible eldest CJ, adventurous Bobbie, perpetually pregnant Alex, and career-focused Gabbie — are forced to reunite when their youngest sibling Obet unexpectedly announces he is getting married, and each must confront what the family gathering reveals about her own choices and relationships. A warm, commercially successful Filipino ensemble romantic comedy that became the highest-grossing Filipino film of 2013.",,2010s Comedy,,,,
159,Gintama: The Final Chapter - Be Forever Yorozuya,2013,Yoichi Fujita,Sci-Fi,"Gintoki and his friends are transported to a nightmarish future in which a mysterious illness called the White Plague has been turning all humans into monstrous Amanto-hybrids, leaving Edo under total quarantine. To prevent the catastrophe from occurring, Gintoki must return to his own timeline and accept a devastating personal sacrifice. The theatrical film is celebrated for its characteristic blend of self-referential comedy and unexpectedly moving emotional climax.",,LB Sci-Fi,,,,
160,Hard to Be a God,2013,Aleksei German,Sci-Fi,"On a distant planet locked into a brutal medieval-like era, a scientist from Earth named Don Rumata has lived undercover for twenty years, observing — and forbidden to intervene — as inquisitorial forces systematically slaughter the planet's intellectuals and artists. Filmed over many years in harrowing black and white with a roving, immersive handheld camera, the film plunges the viewer into an overwhelming world of mud, filth, decay, and barbarism. Director Aleksei German's final completed work, finished after his death, is considered one of the most demanding and uncompromising films ever made.",,LB Sci-Fi,,,,
161,Jack and the Cuckoo-Clock Heart,2013,"Mathieu Malzieu, Stéphane Berla",Animation,"Born on the coldest day the world has ever known, a boy named Jack has his frozen heart replaced at birth by a cuckoo clock, which keeps him alive but places impossible conditions on his existence: he must never lose his temper, never touch the clock's hands, and above all, never fall in love. An animated musical based on Mathieu Malzieu's novel and album Mécanique du cœur, the film follows Jack into a fantastical nineteenth-century world across Edinburgh, Paris, and Andalusia as he recklessly pursues a half-blind street singer named Miss Acacia.",,LB Animated,,,,
162,Jodorowsky's Dune,2013,Frank Pavich,Documentary,"A documentary recounting Alejandro Jodorowsky's visionary and ultimately unproduced 1970s adaptation of Frank Herbert's science fiction novel Dune, which assembled an unprecedented creative team including H.R. Giger, Salvador Dalí, Orson Welles, Mick Jagger, and Pink Floyd. Through interviews with surviving collaborators and Jodorowsky's own production bible, the film celebrates the audacity of a project that would have been unlike anything previously put on screen, and argues for its lasting influence on science fiction cinema even as an unmade work.",,LB Documentary,,,,
163,Little England,2013,Pantelis Voulgaris,Romance,"Set on the Greek island of Andros in the 1930s and 1940s, the film follows two sisters — the sensible Orsa and the impulsive Moscha — who are both in love with the same sea captain, and the diverging fates their choices set in motion. Adapted from Ioanna Karystiani's novel, the period melodrama unfolds in an insular seafaring community where women ashore must endure long absences, rigid social codes, and the constant shadow of loss. The film is a rich, visually sumptuous portrait of Greek provincial life on the eve of World War II.",,2010s Romance,,,,
164,Lootera,2013,Vikramaditya Motwane,Musical,"In the early 1950s, as India's zamindari system is being dismantled, the sheltered daughter of a declining Bengal aristocrat falls deeply in love with Varun, a visiting archaeologist — only for him to vanish under circumstances that shatter her trust. Years later, a gravely ill Pakhi retreats to a snow-covered hill station, where the two meet again in reduced circumstances that force both to confront their past. Inspired loosely by O. Henry's short story The Last Leaf, the film is a beautifully crafted period romance about love, loss, and redemption.",,LB Musical,,,,
165,Metro Manila,2013,Sean Ellis,Action,"A poor farming family from the Philippine provinces moves to Manila in search of a better life, only to be immediately preyed upon by the city's petty criminals. The father, Oscar, eventually finds work as a security guard on an armoured cash transport vehicle and befriends a cheerful, experienced colleague whose life turns out to be far more complicated and dangerous than it appears. The British-directed Filipino-language film won the Audience Award at the 2013 Sundance Film Festival.",,2010s Action/Adv,,,,
166,Minuscule: Valley of the Lost Ants,2013,"Thomas Szabo, Hélène Giraud",Animation,"A young ladybird befriends a colony of black ants who are struggling to transport a prized tin of sugar back to their underground nest before a rival colony of aggressive red ants can intercept and claim it. The French animated feature combines photorealistic natural landscape photography with hand-drawn insect characters and tells its entire story without dialogue, relying purely on movement, sound design, and music. It won the César Award for Best Animated Film.",,2010s Animated,,,,
167,Miracle in Cell No. 7,2013,Lee Hwan-kyung,Comedy,"A gentle, mentally disabled man named Yong-gu is wrongfully convicted of murdering a young girl and sentenced to death, separated from his small daughter Ye-seung whom he adores. His unlikely prison cellmates take pity on him and secretly smuggle the child into the cell so that father and daughter can spend precious remaining time together before his execution. The film is a tearjerking blend of broad comedy and profound tragedy centred on parental love, injustice, and the bond between a father and child.",,2010s Comedy,,,,
168,My Little Pony: Equestria Girls,2013,Jayson Thiessen,Musical,"When a stolen crown is taken through a magical mirror into a parallel human world, Princess Twilight Sparkle follows and finds herself transformed into a teenage girl navigating a high school populated by human counterparts of Ponyville's residents. She must recover the crown from the scheming Sunset Shimmer and win over her new classmates before the portal home closes permanently. The animated musical spin-off feature launched the Equestria Girls franchise and was accompanied by original songs.",,LB Musical,,,,
169,"Norte, the End of History",2013,Lav Diaz,Crime,"In a provincial Philippine town, a nihilistic law school dropout commits a brutal double murder, but it is an innocent local man, Fabian, who is arrested, convicted, and sentenced to life imprisonment. The film traces the moral and spiritual consequences across both men's lives over the years that follow, and the suffering of Fabian's family struggling to survive without him. Running nearly four hours and drawing loosely on Dostoevsky's Crime and Punishment, it examines guilt, justice, and endurance in contemporary Filipino society.",,LB Crime,,,,
170,Omar,2013,Hany Abu-Assad,War,"A young Palestinian baker regularly scales the separation wall to visit his childhood friends and the woman he loves, Nadia, until he is captured by Israeli forces and coerced into becoming an informant against his own community. Caught in a tightening web of surveillance, loyalty, and betrayal with no safe path forward, Omar must navigate impossible choices under occupation. The film was nominated for the Academy Award for Best Foreign Language Film.",,2010s War,,,,
171,On the Job,2013,Erik Matti,Action,"Based on reported real events, the film follows convicted prisoners in the Philippines who are temporarily furloughed by corrupt officials to carry out contract killings for politicians and military figures, then quietly returned to their cells. Two parallel storylines unfold — a veteran inmate hitman and his young protégé on the inside, and an idealistic NBI agent and a morally compromised police detective investigating the murders on the outside. The thriller offers a scathing portrait of deep institutional corruption woven through every level of Philippine society.",,2010s Action/Adv,,,,
172,Reaching for the Moon,2013,Bruno Barreto,Romance,"American poet Elizabeth Bishop travels to Brazil in the early 1950s for a brief visit and stays for nearly two decades after falling passionately in love with the dynamic Brazilian architect and landscape designer Lota de Macedo Soares. The film chronicles their intense and turbulent relationship against the backdrop of mid-twentieth-century Brazilian cultural and political life, drawing on biographical accounts of both women. Miranda Otto and Gloria Pires star in this Portuguese-language romantic drama.",,2010s Romance,,,,
173,Rio 2096: A Story of Love and Fury,2013,Luiz Bolognesi,Sci-Fi,"Spanning six hundred years of Brazilian history from the indigenous Tupi era through colonisation, military dictatorship, and a dystopian future Rio de Janeiro in 2096, the film follows an immortal warrior and his beloved who are reincarnated across four periods of oppression and resistance. Each era is depicted in a distinct animation style, combining political urgency with a sweeping love story about the endurance of hope and solidarity. It won the Cristal Award for Best Feature at the 2013 Annecy International Animated Film Festival.",,LB Sci-Fi,,,,
174,Saint☆Young Men,2013,Norihiko Sudo,Animation,"Buddha and Jesus Christ take a shared vacation in a small Tokyo apartment in the Tachikawa neighbourhood, living as ordinary flatmates and experiencing everyday Japanese life — supermarkets, fireworks festivals, and laundromat trips — while carefully trying to keep their divine identities from their neighbours. Based on Hikaru Nakamura's beloved long-running manga, the animated theatrical film is a gentle, affectionate comedy built on the cultural and personality contrasts between the two figures.",,2010s Animated,,,,
175,Soodhu Kavvum,2013,Nalan Kumarasamy,Crime,"A world-weary veteran kidnapper named Das reluctantly takes on a feckless young man as his apprentice in the modest, low-key business of abducting middle-class targets for small ransoms. Their carefully managed small-time operation spirals dangerously out of control when they are drawn into a politically charged kidnapping that far exceeds their usual scope and competence. The Tamil black comedy was widely praised for its sharp writing, deadpan humour, and Vijay Sethupathi's breakout leading performance.",,LB Crime,,,,
176,Steins;Gate: The Movie - Load Region of Déjà Vu,2013,"Hiroshi Hamasaki, Takuya Sato",Sci-Fi,"Set one year after the events of the Steins;Gate anime series, the film follows Okabe Rintaro as he begins experiencing intrusive memories of erased timelines, causing him to gradually fade from the present worldline and disappear from the memories of those around him. Kurisu Makise, now confronting her own conflicted feelings about time travel, must race to understand what is happening and find a way to bring him back. The theatrical film serves as a direct emotional continuation resolving the lingering threads left by the series.",,LB Sci-Fi,,,,
177,Stoker,2013,Park Chan-wook,Horror,"On her eighteenth birthday, the intensely observant India Stoker loses her beloved father in a mysterious accident, after which her charming, enigmatic Uncle Charlie — a man she never knew existed — arrives to live with her and her fragile, unstable mother. As India grows increasingly and unsettlingly drawn to Charlie, she begins to uncover the dark history he carries and discovers something alarming beginning to awaken within herself. Park Chan-wook's English-language debut is a gothic psychosexual thriller starring Mia Wasikowska, Matthew Goode, and Nicole Kidman.",,2010s Horror,,,,
178,Tangerines,2013,Zaza Urushadze,War,"During the 1992 war in Abkhazia, an elderly Estonian farmer named Ivo refuses to leave his home and harvest his tangerine crop, and is forced to shelter two wounded enemy soldiers — a Georgian and a Chechen mercenary — who are compelled to coexist under the same roof as they recover. The film is a spare, intimate antiwar fable about the shared humanity that surfaces between enemies when stripped of ideology and uniform. It received Academy Award nominations from both Estonia and Georgia for Best Foreign Language Film.",,LB War,,,,
179,Tattoo,2013,Hilton Lacerda,Drama,"Set in Recife in the 1970s, the film follows Clécio Wanderley, the charismatic leader of the underground theatrical troupe Chão de Estrelas, whose performances overflow with transgression, nudity, and defiance of Brazil's military dictatorship. When a young soldier named Fininha visits his brother-in-law in the troupe, he is drawn irresistibly into its anarchic world and into a romantic relationship with Clécio, placing him in impossible conflict between the freedom he has discovered and the repression surrounding him. Hilton Lacerda's directorial debut won Best Picture at the 2013 Festival de Gramado.",,2010s Narrative,,,,
180,The Best Offer,2013,Giuseppe Tornatore,Romance,"Virgil Oldman, a brilliant, misanthropic auction house director who has spent a lifetime collecting Old Master portraits of women, is commissioned to appraise and sell the estate of a reclusive young woman who refuses to be seen in person. As their relationship develops through walls, phone calls, and intermediaries, Oldman becomes obsessively captivated by her and loses his famed professional detachment. Geoffrey Rush leads this elegantly crafted Italian thriller about authenticity, obsession, and the thin line between masterpiece and forgery.",,2010s Romance,,,,
181,The Lunchbox,2013,Ritesh Batra,Romance,"When Mumbai's legendarily reliable dabbawala lunch delivery network makes an exceptionally rare error, a lovingly prepared tiffin intended for a neglectful husband ends up each day on the desk of Saajan Fernandes, a lonely widower counting down his last weeks before retirement. The mistake sparks a clandestine correspondence through handwritten notes tucked into the returned lunchbox, drawing two strangers into an intimate emotional connection neither anticipated. Irrfan Khan and Nimrat Kaur star in this quietly observed debut feature.",,2010s Romance,,,,
182,The Punk Singer,2013,Sini Anderson,Documentary,"A documentary portrait of Kathleen Hanna — the influential lead singer of Bikini Kill and Le Tigre and a central voice of the riot grrrl feminist punk movement that emerged from the Pacific Northwest in the early 1990s — tracing her artistic evolution, political activism, and lasting influence on women in music. The film also reveals Hanna's years of unexplained withdrawal from public life, caused by undiagnosed late-stage Lyme disease, framed through extensive archival footage and interviews with contemporaries including Joan Jett and Kim Gordon.",,LB Documentary,,,,
183,The Wind Rises,2013,Hayao Miyazaki,Biography/Drama,"A fictionalized biography of Jiro Horikoshi, the aeronautical engineer who designed the Mitsubishi A6M Zero fighter used by Japan in World War II, following his lifelong dream of creating beautiful aircraft from boyhood through his professional zenith in the 1930s. The film interweaves his technical ambitions with a tender romance with the fragile Naoko, and places him in the turbulent historical current carrying Japan toward war. Miyazaki presents Jiro as a dreamer acutely conscious of the tragic distance between his love of pure design and the destructive ends his aircraft will serve.",,LB Biographical,,,,
184,Thou Gild'st the Even,2013,Onur Ünlü,Romance,"In the quiet Aegean town of Akhisar, a barber named Cemal lives an apparently ordinary life with his elderly father, yet senses that something in his existence is profoundly and inexplicably wrong. The seemingly unremarkable townspeople around him are revealed to harbour extraordinary hidden qualities and secrets, and Cemal's gradual, bemused attempt to understand his own unease leads him through the strange undercurrents of provincial Turkish life. Directed by Onur Ünlü, this Turkish film (original title: Sen Aydınlatırsın Geceyi) screened at the 2013 International Film Festival of India.",,2010s Romance,,,,
185,Ugly,2013,Anurag Kashyap,Mystery/Thriller,"When the young daughter of a struggling Bollywood actor disappears in Mumbai, the investigation rapidly exposes the moral bankruptcy of every adult in her orbit — her self-absorbed father, her corrupt stepfather who heads the investigating police unit, and the estranged mother — each of whom pursues personal advantage rather than the child's recovery. Anurag Kashyap's dark, non-linear thriller is a scathing portrait of greed and indifference in Indian urban society. The film had its world premiere at the 2013 Cannes Film Festival.",,LB Mystery,,,,
186,Why Don't You Play in Hell?,2013,Sion Sono,Action,"A gang of passionate amateur filmmakers calling themselves the Fuck Bombers spend a decade fantasising about making the ultimate action movie with real blood, and their impossible dream becomes grotesquely possible when they are swept into a full-scale war between two rival yakuza clans — one of whose bosses wants the carnage captured on film. Sion Sono's exuberantly anarchic work is a blood-soaked, self-referential love letter to the visceral joy of moviemaking and to the spirit of 1970s Japanese exploitation cinema. It screened in the Directors' Fortnight section at the 2013 Cannes Film Festival.",,LB Action,,,,
187,Yeh Jawaani Hai Deewani,2013,Ayan Mukerji,Musical,"Bunny, a restless, globe-trotting young man determined never to be tied down by roots or relationships, and Naina, a studious introvert reinventing herself, form an unexpected bond during a Himalayan trekking holiday before their lives diverge entirely. When the two reconnect years later at a mutual friend's wedding in Rajasthan, each must decide whether their individual ambitions and the distance of time make a future together possible. Ranbir Kapoor and Deepika Padukone star in this commercially successful Hindi romantic drama that became one of the highest-grossing Bollywood films of 2013.",,LB Musical,,,,
188,Scary Movie 5,2013,Malcolm D. Lee,Comedy/Horror,Another group of characters encounters various horror-movie situations in this exhausted spoof franchise entry.,RT 4 MC 11; $78M on $20M; franchise death rattle; Sheen Lohan cameos; parody genre expired; LP commercial; critically nonexistent,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
