Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
132,Sonic the Hedgehog,2020,Jeff Fowler,Adventure/Comedy,The world-needed hero Sonic enlists the help of a small-town cop to escape the evil Dr. Robotnik in Fowlers surprisingly charming video game adaptation.,$319M worldwide; RT 63 MC 47; Schwartz Carrey Marsden; character redesign after fan backlash; Carrey scene-stealer; pre-COVID February hit; video game adaptation curse-breaker; Fowler debut; family audience; franchise launched,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
133,The Call of the Wild,2020,Chris Sanders,Adventure/Drama,A dog named Buck is uprooted from his California home and transplanted to the Yukon during the Gold Rush in Sanders adaptation of Jack Londons classic novel.,$107M worldwide; RT 63 MC 47; Harrison Ford; CGI dog; Sanders How to Train Your Dragon director; London classic; Alaska wilderness; Ford late-career; uncanny valley dog debate; family adventure; COVID cut short theatrical run,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T13:55:47.599Z
134,Mank,2020,David Fincher,Drama/Biography,Screenwriter Herman J. Mankiewicz races to finish Citizen Kane while battling alcoholism and the studio system in Finchers gorgeous Netflix period piece about Hollywoods golden age.,Oscar Cinematography (Messerschmidt) + Production Design; 10 noms (most of any 2020 film); Oldman; Fincher Zodiac Social Network follow-up; black and white; Citizen Kane authorship debate; 1930s Hollywood; Jack Fincher screenplay (posthumous),"Academy Awards, Metacritic, Rotten Tomatoes",,,,
135,Tenet,2020,Christopher Nolan,Action/Sci-Fi,A secret agent must manipulate the flow of time to prevent World War III in Nolans labyrinthine time-inversion thriller that became the defining theatrical release gamble of the COVID era.,$363M worldwide; Oscar VFX; Nolan theatrical champion; Washington Pattinson Branagh Debicki; COVID theatrical test case; time inversion; IMAX; Ludwig Goransson score; most debated blockbuster; Nolan vs streaming,"Academy Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T13:55:44.044Z
136,The Hunt,2020,Craig Zobel,Action/Thriller,Twelve strangers wake up in a clearing and discover they are being hunted for sport by wealthy elites in Zobels controversial satirical action thriller.,RT 56 MC 50; Lindelof Cuse screenplay; Swank Gilpin; pulled from original 2019 release after political controversy; Most Dangerous Game riff; both-sides satire; Betty Gilpin star turn; Blumhouse; Zobel Compliance director; delayed release,"Metacritic, Rotten Tomatoes",,1,,
137,The Witches,2020,Robert Zemeckis,Fantasy/Comedy,A young boy stumbles upon a convention of witches and must work with his grandmother to stop their evil plans in Zemeckis adaptation of Roald Dahls classic.,HBO Max; RT 49 MC 47; Hathaway Spencer Tucci; Zemeckis; Dahl adaptation; Alabama setting (changed from England); Hathaway Grand High Witch; controversial disability depiction; Guillermo del Toro co-wrote,"Metacritic, Rotten Tomatoes",,,,
138,Underwater,2020,William Eubank,Horror/Sci-Fi,A crew of researchers must fight for survival after an earthquake devastates their subterranean laboratory at the bottom of the Mariana Trench releasing something ancient.,$41M worldwide; RT 48 MC 48; Stewart Miller; Alien meets The Abyss; deep sea horror; Lovecraftian; Stewart action star; January dump release; 95 minutes lean; better than expected; Eubank; creature design; Cthulhu homage,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
139,Hubie Halloween,2020,Steven Brill,Comedy,Good-natured Hubie Dubois tries to keep his neighbors safe on Halloween night but when people start disappearing for real the eccentric hero must save the day.,Netflix; RT 52 MC 42; Sandler; Netflix deal; Sandler comedy; Halloween comedy; Salem Massachusetts; Sandler loyal audience; family-friendly; Netflix most-watched; guilty pleasure; Sandler committed; Steve Buscemi,"Metacritic, Rotten Tomatoes",,,,
140,Scoob!,2020,Tony Cervone,Animation/Mystery,The young Scooby Gang must save the world from a plan to unleash the ghost dog Cerberus in this animated origin story released directly to PVOD.,PVOD release; RT 49 MC 43; Efron Seyfried; first Warner Bros film to skip theatrical for PVOD; Scooby-Doo franchise; Hanna-Barbera universe; Cervone; COVID casualty; PVOD experiment; kids entertainment; nostalgia play,"Metacritic, Rotten Tomatoes",,,,
141,Unhinged,2020,Derrick Borte,Thriller,A woman finds herself the target of a violent stranger after a road rage incident in Bortes simple effective thriller notable as the first wide theatrical release when US cinemas reopened.,$44M worldwide; RT 49 MC 43; Crowe; first wide US theatrical release post-COVID shutdown; road rage; Crowe intense; Borte; pandemic movie milestone; July reopening test; simple premise; Crowe physical threat,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
142,Irresistible,2020,Jon Stewart,Comedy,A Democratic political consultant tries to flip a small Wisconsin town by running a retired Marine colonel as mayor in Stewarts political satire.,RT 39 MC 46; Carell; Stewart Daily Show; political satire; rural vs urban; campaign comedy; Carell; Stewart directorial sophomore; gerrymandering; dark money twist ending; well-intentioned but heavy-handed; Rose Byrne,"Metacritic, Rotten Tomatoes",,,,
143,Cherry,2020,Anthony and Joe Russo,Drama/Crime,An Army medics PTSD leads to a cycle of opioid addiction and bank robbery in the Russo Brothers attempted pivot from Marvel to gritty indie drama.,Apple TV+; RT 37 MC 42; Holland; Russo Brothers Endgame follow-up; Nico Walker novel; opioid crisis; PTSD; Cleveland bank robbery; Holland dramatic turn; ambitious stylistic failure; Russos non-MCU experiment; divisive,"Metacritic, Rotten Tomatoes",,,,
144,The New Mutants,2020,Josh Boone,Horror/Action,Five young mutants discovering their abilities while held in a secret facility must fight to escape in Boones long-delayed troubled X-Men spinoff.,$49M worldwide; RT 36 MC 43; Williams Turner Heaton; three-year release delay; Disney-Fox merger casualty; Boone Fault in Our Stars director; X-Men franchise end; horror-adjacent; troubled production; long-shelved; anticlimactic franchise conclusion,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
145,Bloodshot,2020,David S.F. Wilson,Action/Sci-Fi,A slain Marine is resurrected with nanobots in his blood that give him superhuman abilities and sets out to avenge his wife in Wilsons Valiant Comics adaptation.,$37M worldwide; RT 30 MC 43; Diesel; Valiant Comics; first COVID-era PVOD pivot; Wilson debut; nanobyte technology; Diesel vehicle; early March theatrical then quick PVOD; pandemic early casualty; uninspired,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
146,Padrenostro,2020,Claudio Noce,Drama,A boy in 1970s Rome witnesses a terrorist attack on his father and develops a life-changing friendship with a troubled older boy in Noces autobiographical coming-of-age drama.,Venice Best Actor (Favino); Italian 1970s; Years of Lead; Noce autobiographical; Favino versatile; coming-of-age; political violence through childs eyes; Roman setting; terrorism aftermath; father-son,"Venice, Metacritic, Rotten Tomatoes",,,,
147,Fantasy Island,2020,Jeff Wadlow,Horror/Fantasy,Guests at a luxury resort discover their fantasies turn deadly in Wadlows horror twist on the classic television series.,$47M worldwide; RT 7 MC 22; Pena; Blumhouse; TV series reimagined as horror; Wadlow; January horror; Pena against type; critical disaster; box office disappointment; lowest RT mainstream horror; franchise misfire,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
148,All the Bright Places,2020,,Drama,Featured on LB 2020s list.,,LB 2020s,,,,
149,Beyond the Infinite Two Minutes,2020,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi,,,,
150,David Attenborough: A Life on Our Planet,2020,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
151,David Byrne's American Utopia,2020,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
152,Dinner in America,2020,,Drama,Featured on LB 2020s list.,,LB 2020s,,,,
153,Feels Good Man,2020,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
154,It's a Summer Film!,2020,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi,,,,
155,"Josee, the Tiger and the Fish",2020,,Animation,Featured on LB Animated list.,,LB Animated,,,,
156,Josep,2020,,Biography/Drama,Featured on LB Biographical list.,,LB Biographical,,,,
157,Last and First Men,2020,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi,,,,
158,Little Fish,2020,,Sci-Fi,Featured on LB Sci-Fi list.,,LB Sci-Fi,,,,
159,Little Girl,2020,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
160,Mangrove,2020,,Biography/Drama,Featured on LB Biographical list.,,LB Biographical,,,,
161,My First Summer,2020,,Drama,Featured on LB 2020s list.,,LB 2020s,,,,
162,Persian Lessons,2020,,War,Featured on LB War list.,,LB War,,,,
163,"Red, White and Blue",2020,,Biography/Drama,Featured on LB Biographical list.,,LB Biographical,,,,
164,Some Kind of Heaven,2020,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
165,Summer of 85,2020,,Drama,Featured on LB 2020s list.,,LB 2020s,,,,
166,The Eight Hundred,2020,Guan Hu,War/Drama,A group of Chinese soldiers and drafted civilians defend a warehouse against the Japanese army during the Battle of Shanghai in 1937 in this massive Chinese war epic.,$461M worldwide (highest-grossing 2020 globally); Chinese IMAX; Guan Hu; Sihang Warehouse defense; 1937 Shanghai; Chinese patriotic cinema; massive production; landmark Chinese box office during COVID; August release; national pride,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
167,The Half of It,2020,,Drama,Featured on LB 2020s list.,,LB 2020s,,,,
168,The Metamorphosis of Birds,2020,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
169,The Mole: Undercover in North Korea,2020,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
170,The Three Deaths of Marisela Escobedo,2020,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
171,Welcome to Chechnya,2020,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
172,Your Name Engraved Herein,2020,,Drama,Featured on LB 2020s list.,,LB 2020s,,,,
173,Yung Lean: In My Head,2020,,Documentary,Featured on LB Documentary list.,,LB Documentary,,,,
